t_s,P_kW,power_normalized
1.100000000000000000e+02,8.536376251120514098e+02,7.246789288915752580e-01
1.110000000000000000e+02,9.440607272503430067e+02,9.830306492866941470e-01
1.120000000000000000e+02,9.454421103173822303e+02,9.869774580496635252e-01
1.130000000000000000e+02,9.450610083851496483e+02,9.858885953861418194e-01
1.140000000000000000e+02,9.444416536957720609e+02,9.841190105593488058e-01
1.150000000000000000e+02,9.454439778509222378e+02,9.869827938597778294e-01
1.160000000000000000e+02,7.858095625154223853e+02,5.308844643297782051e-01
1.170000000000000000e+02,7.414234054313656088e+02,4.040668726610447403e-01
1.180000000000000000e+02,7.376233813016883687e+02,3.932096608619666811e-01
1.190000000000000000e+02,7.387593422235303251e+02,3.964552634958010136e-01
1.200000000000000000e+02,7.589945647854499384e+02,4.542701851012853620e-01
1.210000000000000000e+02,9.413236078250899936e+02,9.752103080716855166e-01
1.220000000000000000e+02,9.465480611033661944e+02,9.901373174381891129e-01
1.230000000000000000e+02,9.443015782072327511e+02,9.837187948778076674e-01
1.240000000000000000e+02,9.447411839995440914e+02,9.849748114272686150e-01
1.250000000000000000e+02,9.415457298300810862e+02,9.758449423716603066e-01
1.260000000000000000e+02,9.074636885776402551e+02,8.784676816504006780e-01
1.270000000000000000e+02,7.185792390873102704e+02,3.387978259637436373e-01
1.280000000000000000e+02,7.498105099553201853e+02,4.280300284437719149e-01
1.290000000000000000e+02,7.489233486531676363e+02,4.254952818661932867e-01
1.300000000000000000e+02,7.392142717109170462e+02,3.977550620311915974e-01
1.310000000000000000e+02,8.628049085385823673e+02,7.508711672530923309e-01
1.320000000000000000e+02,9.418820359385216534e+02,9.768058169672046986e-01
1.330000000000000000e+02,9.446361624531255075e+02,9.846747498660730624e-01
1.340000000000000000e+02,9.439138396259272668e+02,9.826109703597920575e-01
1.350000000000000000e+02,9.444856055583378520e+02,9.842445873095366782e-01
1.360000000000000000e+02,9.451020013979375562e+02,9.860057182798215303e-01
1.370000000000000000e+02,7.687480440767742493e+02,4.821372687907835575e-01
