id,group,scenario,ctrl,trial,forecast_shift,forecast_load_factor,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j01194,montecarlo,perda_fonte,miope_qp,90,1,1.0309062133720837,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012774,0.0005707,0.0006597,0.0008328000000000001,0.0012774,0.0011326,0.0005079,0.00058035,0.00073765,0.0011326,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01194.mat,campanha_v1
j01195,montecarlo,perda_fonte,mpc_qp_v5,90,1,1.0309062133720837,{},350.31442241224306,350.31442241224306,1,14.58355530632248,14.583555306322479,150,150,150,150,56.58506597386904,55.83654661103364,60,23.715979191460907,1578.0833144305177,0,2.25,0.023715979191460908,500,150,59.49033458037364,0.00792836139799391,913,0,0,0.0004815472726704684,333283.200808402,4015243775612013.0,0.0221912,0.025786200000000002,0.0315141,0.04000645,0.0973264,0.0149793,0.021014650000000003,0.026476600000000003,0.034632399999999994,0.0920901,0.004957,0.0045582999999999995,0.00515265,0.00541675,0.0056006,0,05_resultados\revisao_operacional\campanha_v1\j01195.mat,campanha_v1
j01196,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,90,1,1.0309062133720837,{},350.00053646581716,350.00053646581716,1,14.58333371208278,14.583333712082778,150,150,150,150,47.962493990873874,47.962493990873874,60,57.178153543348145,2814.5085755923196,0,0.33333333333333337,0.05717815354334815,500,150,55.641999530242934,0.12959312557947555,175,0,0,0.0009658318550691547,666566.4042708572,8858386386927326.0,0.0491148,0.0540901,0.068049,0.11388345,0.1560457,0.0344344,0.041360999999999995,0.054676100000000005,0.10024555,0.1430016,0.0121092,0.012261049999999999,0.0147192,0.017322999999999998,0.0215865,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01196.mat,evento_adiantado_corrigido_v1
j01197,montecarlo,perda_fonte,heuristico,91,16,1.0936747239809819,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.97e-05,8e-06,9e-06,1.085e-05,4.99e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01197.mat,campanha_v1
j01198,montecarlo,perda_fonte,heuristico_foresight,91,16,1.0936747239809819,{},580.3263527697472,580.3263527697472,1,14.745936961837945,14.745936961837943,150,150,150,150,54.91615322106442,54.91615322106442,60,24.148272199955315,779.7439570142636,0,0,0.024148272199955315,500,150,59.40954403962284,nan,0,nan,nan,nan,nan,nan,4.3e-05,8.5e-06,9.7e-06,1.925e-05,4.3e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01198.mat,campanha_v1
j01199,montecarlo,perda_fonte,miope_qp,91,16,1.0936747239809819,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013049,0.0005786,0.00069155,0.00086685,0.0013049,0.0011596,0.0005153,0.0006175,0.0007589000000000001,0.0011596,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01199.mat,campanha_v1
j01200,montecarlo,perda_fonte,mpc_qp_v5,91,16,1.0936747239809819,{},580.3238658107574,580.3238658107574,1,14.745935206129717,14.745935206129715,150,150,150,150,53.83167648092032,53.83167648092032,60,29.29953671562841,1493.9667533499853,0,1.8333333333333333,0.029299536715628408,500,150,59.14071631436489,7.105427357601002e-15,0,0,7.427140162995876e-10,1.6864026974872104e-07,333283.2021354289,4843142611315303.0,0.0240534,0.02840715,0.0344376,0.046328350000000004,0.0559243,0.0168515,0.0230737,0.028819949999999997,0.040479,0.0502643,0.0049396,0.00507095,0.00572585,0.0061096,0.0074651,0,05_resultados\revisao_operacional\campanha_v1\j01200.mat,campanha_v1
j01201,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,91,16,1.0936747239809819,{},350.3556096481275,350.3556096481275,1,14.583584383298165,14.58358438329816,150,150,150,150,44.332750900724115,44.332750900724115,60,74.41943322156044,2997.039616153718,0,0.33333333333333337,0.07441943322156044,500,150,54.18873748406306,7.105427357601002e-15,0,0,0,5.9117155615240335e-12,666566.4042708572,9686285222630616.0,0.0497738,0.062135449999999995,0.0835246,0.10747960000000001,0.1573661,0.0343665,0.04877205,0.07033410000000001,0.09473085,0.1446279,0.0121507,0.01225455,0.01407365,0.0154416,0.0176929,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01201.mat,evento_adiantado_corrigido_v1
j01202,montecarlo,perda_fonte,heuristico,92,-5,1.1223191999451558,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.25e-05,8.1e-06,9.3e-06,1.3199999999999999e-05,4.25e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01202.mat,campanha_v1
j01203,montecarlo,perda_fonte,heuristico_foresight,92,-5,1.1223191999451558,{},360.818532704552,360.818532704552,1,14.5909708991251,14.590970899125097,150,150,150,150,53.8063396187686,53.8063396187686,60,29.41988681083668,758.2606000411331,0,0,0.02941988681083668,500,150,58.68829466762943,nan,0,nan,nan,nan,nan,nan,5e-05,8.8e-06,1.065e-05,1.515e-05,5e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01203.mat,campanha_v1
j01204,montecarlo,perda_fonte,miope_qp,92,-5,1.1223191999451558,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013662,0.0006124500000000001,0.00070235,0.0008458999999999999,0.0013662,0.0012266,0.000546,0.000624,0.0007567,0.0012266,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01204.mat,campanha_v1
j01205,montecarlo,perda_fonte,mpc_qp_v5,92,-5,1.1223191999451558,{},350.01419425330346,350.01419425330346,1,14.583343354065967,14.583343354065962,150,150,150,150,52.432543291170646,52.432543291170646,60,35.945419366940115,1352.2160093201533,0,2.25,0.035945419366940116,500,150,58.09754803343308,7.105427357601002e-15,0,0,0,0.005289335377938187,333283.2021354289,4843142611315303.0,0.0260403,0.02957655,0.0345487,0.04520755,0.0519525,0.0178756,0.0242969,0.029116200000000002,0.039752300000000004,0.0463812,0.0057609,0.00496775,0.00552165,0.0057280000000000005,0.0060467,0,05_resultados\revisao_operacional\campanha_v1\j01205.mat,campanha_v1
j01206,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,92,-5,1.1223191999451558,{},350.00000042119996,350.00000042119996,1,14.583333333660853,14.58333333366085,150,150,150,150,42.7734905899876,42.7734905899876,60,81.82591969755852,1856.5997842773133,0,0.4166666666666667,0.08182591969755852,500,150,53.23060391991224,7.105427357601002e-15,0,0,0,6.59383658785373e-12,666566.4042708572,9686285222630616.0,0.053866,0.06503225,0.07568935,0.12317805,0.1659694,0.0375012,0.052627549999999995,0.06242175,0.11124809999999999,0.1529796,0.0131494,0.0121054,0.013363449999999999,0.0149587,0.0174205,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01206.mat,evento_adiantado_corrigido_v1
j01207,montecarlo,perda_fonte,heuristico,93,-9,1.151779947867931,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.01e-05,8e-06,9.3e-06,1.465e-05,4.01e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01207.mat,campanha_v1
j01208,montecarlo,perda_fonte,heuristico_foresight,93,-9,1.151779947867931,{},351.3738296804002,351.3738296804002,1,14.584303216667545,14.584303216667545,150,150,150,150,52.38070420336074,52.38070420336074,60,36.191655034027455,736.1650390990518,0,0,0.03619165503402746,500,150,57.97274708839371,nan,0,nan,nan,nan,nan,nan,4.22e-05,8.4e-06,9.6e-06,1.445e-05,4.22e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01208.mat,campanha_v1
j01209,montecarlo,perda_fonte,miope_qp,93,-9,1.151779947867931,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013242,0.0005741,0.00067165,0.0008194000000000001,0.0013242,0.001146,0.0005111,0.0005928,0.0007385,0.001146,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01209.mat,campanha_v1
j01210,montecarlo,perda_fonte,mpc_qp_v5,93,-9,1.151779947867931,{},350.00254882744525,350.00254882744525,1,14.583335132737261,14.583335132737258,150,150,150,150,51.05383219024743,51.05383219024743,60,42.49429709632409,1365.5481399810963,0,2.5,0.04249429709632409,500,150,57.38555111139856,7.105427357601002e-15,0,0,0,0.00022734497463261505,333283.2021354289,4843142611315303.0,0.0244381,0.029956299999999998,0.03494555,0.0437463,0.0741701,0.0165019,0.0244331,0.029124650000000002,0.03801545,0.0682447,0.0054519,0.0051772499999999996,0.005870800000000001,0.0061752000000000005,0.0074384,0,05_resultados\revisao_operacional\campanha_v1\j01210.mat,campanha_v1
j01211,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,93,-9,1.151779947867931,{},350.0000002413529,350.0000002413529,1,14.583333333518071,14.583333333518071,150,150,150,150,41.23055978544677,41.23055978544677,60,89.1548410191275,1461.0422645337353,0,0.08333333333333334,0.0891548410191275,500,150,52.502707625378925,7.105427357601002e-15,0,0,0,1.1937117960769683e-11,666566.4042708572,9686285222630616.0,0.0552299,0.05896375,0.07913215,0.10797935,0.131764,0.0377386,0.0464788,0.06517005000000001,0.09544535,0.1189808,0.0142559,0.01216355,0.0136684,0.01443235,0.0172555,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01211.mat,evento_adiantado_corrigido_v1
j01212,montecarlo,perda_fonte,heuristico,94,-1,0.9872512585522888,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.84e-05,7.850000000000001e-06,9.1e-06,1.7650000000000002e-05,3.84e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01212.mat,campanha_v1
j01213,montecarlo,perda_fonte,heuristico_foresight,94,-1,0.9872512585522888,{},357.5611184157917,357.5611184157917,1,14.588671260475307,14.588671260475307,150,150,150,150,57.51825123023475,56.08693814614288,60,26.12027056419938,850.0000000000001,0,0,0.02612027056419938,500,150,59.64974938179165,nan,0,nan,nan,nan,nan,nan,4.36e-05,8.8e-06,9.9e-06,1.615e-05,4.36e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01213.mat,campanha_v1
j01214,montecarlo,perda_fonte,miope_qp,94,-1,0.9872512585522888,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013106,0.0005758,0.0006739000000000001,0.0008577999999999999,0.0013106,0.0011681,0.0005121,0.00060145,0.0007768,0.0011681,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01214.mat,campanha_v1
j01215,montecarlo,perda_fonte,mpc_qp_v5,94,-1,0.9872512585522888,{},350.05390445630087,350.05390445630087,1,14.585262386368694,14.583371388315975,150,150,150,150,57.084369729759565,55.68973102349413,60.00297525817064,27.843773085430293,1768.9050381365803,0,1.5833333333333335,0.027843773085430294,500,150,59.33072691489058,0.11714196511759667,893,0,0,0.0021602358423251644,333283.200808402,4015243775612013.0,0.0223531,0.023053499999999998,0.0321151,0.040834499999999996,0.1065823,0.0150004,0.01795935,0.026355,0.035147750000000005,0.1006945,0.0051644,0.00504375,0.00581545,0.0063708,0.0075207,0,05_resultados\revisao_operacional\campanha_v1\j01215.mat,campanha_v1
j01216,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,94,-1,0.9872512585522888,{},350.000422619558,350.000422619558,1,14.583333631700015,14.583333631700013,150,150,150,150,50.20922343474665,50.20922343474665,60,46.50618868495299,2120.6642325745315,0,0.16666666666666669,0.04650618868495299,500,150,56.642712558350574,0.12236121309135228,57,0,0,0.014030186214199603,666566.4042708572,8858386386927326.0,0.048036,0.053526699999999997,0.06727325,0.11307634999999999,0.1567692,0.0325462,0.04084665,0.053756750000000006,0.09941615000000001,0.142774,0.0125601,0.012314249999999999,0.013932199999999999,0.01521515,0.0189194,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01216.mat,evento_adiantado_corrigido_v1
j01217,montecarlo,perda_fonte,heuristico,95,2,1.1900246366153828,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.55e-05,7.9e-06,9.1e-06,1.33e-05,3.55e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01217.mat,campanha_v1
j01218,montecarlo,perda_fonte,heuristico_foresight,95,2,1.1900246366153828,{},536.4969707146988,536.4969707146988,1,14.714994707634018,14.714994707634013,150,150,150,150,50.800627709264774,50.800627709264774,60,43.69701838100535,707.4815225384629,0,0,0.04369701838100535,500,150,57.303121517823804,nan,0,nan,nan,nan,nan,nan,4.17e-05,8.4e-06,9.5e-06,1.2e-05,4.17e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01218.mat,campanha_v1
j01219,montecarlo,perda_fonte,miope_qp,95,2,1.1900246366153828,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012647,0.0005726500000000001,0.0006633,0.00083365,0.0012647,0.0011179,0.00050955,0.0005916000000000001,0.0007391,0.0011179,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01219.mat,campanha_v1
j01220,montecarlo,perda_fonte,mpc_qp_v5,95,2,1.1900246366153828,{},350.56374114403417,350.56374114403417,1,14.58373131800727,14.58373131800727,150,150,150,150,49.52077431530069,49.52077431530069,60,49.776322002322466,1499.49996096718,0,2.5,0.049776322002322466,500,150,56.73615596397821,7.105427357601002e-15,0,0,0,0.2527533405655049,333283.2021354289,4843142611315303.0,0.0243087,0.03008615,0.03540475,0.0421957,0.0639806,0.0169174,0.0244562,0.0293854,0.0366036,0.0582665,0.0050665,0.0052552499999999995,0.0059688499999999995,0.006403000000000001,0.0090271,0,05_resultados\revisao_operacional\campanha_v1\j01220.mat,campanha_v1
j01221,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,95,2,1.1900246366153828,{},350.00007514291144,350.00007514291144,1,14.583333386393646,14.583333386393646,150,150,150,150,39.46730054214765,39.46730054214765,60,97.53032242479857,3987.399848611987,0,0.75,0.09753032242479857,500,150,51.80922747710985,7.105427357601002e-15,0,0,0,0.06369943895390406,666566.4042708572,9686285222630616.0,0.0551408,0.057826249999999996,0.0802383,0.12547025,0.1653526,0.0389862,0.04528035,0.06730895,0.1134085,0.1528859,0.012327,0.012139549999999999,0.013211750000000001,0.0150956,0.0174897,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01221.mat,evento_adiantado_corrigido_v1
j01222,montecarlo,perda_fonte,heuristico,96,-7,1.0900755671035214,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.97e-05,8.1e-06,9.5e-06,1.24e-05,3.97e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01222.mat,campanha_v1
j01223,montecarlo,perda_fonte,heuristico_foresight,96,-7,1.0900755671035214,{},354.24856156985913,354.24856156985913,1,14.586332692802527,14.586332692802525,150,150,150,150,55.23584841050714,55.23584841050714,60,22.62972005007634,782.4433246723589,0,0,0.02262972005007634,500,150,59.34315296360831,nan,0,nan,nan,nan,nan,nan,4.2e-05,8.6e-06,9.7e-06,1.25e-05,4.2e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01223.mat,campanha_v1
j01224,montecarlo,perda_fonte,miope_qp,96,-7,1.0900755671035214,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012546,0.0006169999999999999,0.0008221,0.0013328,0.0018132,0.0011069,0.0005483,0.0007297,0.0011647,0.0015988,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01224.mat,campanha_v1
j01225,montecarlo,perda_fonte,mpc_qp_v5,96,-7,1.0900755671035214,{},350.012689563137,350.012689563137,1,14.583342291803149,14.583342291803145,150,150,150,150,53.88659144507432,53.88659144507432,60,29.03869063589766,1774.4308086491537,0,1.8333333333333333,0.02903869063589766,500,150,58.816028997790845,7.105427357601002e-15,0,0,0,7.712174010521267e-09,333283.2021354289,4843142611315303.0,0.025919,0.02921305,0.0357412,0.04744955,0.0988705,0.0180726,0.0235697,0.0297348,0.041744050000000005,0.0925346,0.0056652,0.0052229,0.0061348,0.0071447,0.0108061,0,05_resultados\revisao_operacional\campanha_v1\j01225.mat,campanha_v1
j01226,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,96,-7,1.0900755671035214,{},350.0000030198329,350.0000030198329,1,14.583333335476887,14.583333335476887,150,150,150,150,44.440547458139164,44.440547458139164,60,73.90739957383944,2996.9071983080053,0,0.6666666666666667,0.07390739957383945,500,150,54.00857768400302,7.105427357601002e-15,0,0,0,0.11536712802603688,666566.4042708572,9686285222630616.0,0.0487935,0.061250399999999997,0.07681260000000001,0.11142055000000001,0.1723959,0.0330352,0.04789515,0.06396715,0.09861905,0.1599696,0.013005,0.0123025,0.014014,0.015221950000000001,0.0166623,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01226.mat,evento_adiantado_corrigido_v1
j01227,montecarlo,perda_fonte,heuristico,97,-7,1.006270715548464,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.95e-05,8.1e-06,9.2e-06,1.19e-05,3.95e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01227.mat,campanha_v1
j01228,montecarlo,perda_fonte,heuristico_foresight,97,-7,1.006270715548464,{},350.3764459195046,350.3764459195046,1,14.583599093076895,14.583599093076895,150,150,150,150,57.37790035304177,55.94658726894989,60,26.786937230866048,850,0,0,0.02678693723086605,500,150,59.51046632931412,nan,0,nan,nan,nan,nan,nan,4.38e-05,8.9e-06,1.13e-05,1.42e-05,5.53e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01228.mat,campanha_v1
j01229,montecarlo,perda_fonte,miope_qp,97,-7,1.006270715548464,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012706,0.000582,0.000714,0.000918,0.001389,0.0011253,0.0005179,0.0006327500000000001,0.0008295,0.001202,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01229.mat,campanha_v1
j01230,montecarlo,perda_fonte,mpc_qp_v5,97,-7,1.006270715548464,{},350.0038919932412,350.0038919932412,1,14.583336080991563,14.583336080991561,150,150,150,150,56.95286928371183,55.689781704427794,60,27.12136626862147,1615.0458526622094,0,2.3333333333333335,0.02712136626862147,500,150,59.33312514208124,0.013330620585918496,776,0,0,0.0022422202575285155,333283.200808402,4015243775612013.0,0.0236997,0.027185149999999998,0.03692695,0.0435888,0.0951665,0.0164426,0.0217998,0.0301552,0.037181000000000006,0.0891883,0.0052164,0.0049642,0.00633705,0.0078841,0.0234333,0,05_resultados\revisao_operacional\campanha_v1\j01230.mat,campanha_v1
j01231,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,97,-7,1.006270715548464,{},350.0000031110952,350.0000031110952,1,14.583333335544726,14.58333333554472,150,150,150,150,49.06948292418446,49.06948292418446,60,51.91995611012346,1748.6490296116358,0,0.16666666666666669,0.051919956110123455,500,150,56.04480178816735,0.12753225872820906,116,0,0,0.0032725313151331648,666566.4042708572,8858386386927326.0,0.0482494,0.05399355,0.06572839999999999,0.1069195,0.1629099,0.0335967,0.041390750000000004,0.05369985,0.0939203,0.1497424,0.0119747,0.01221855,0.013537899999999999,0.0147989,0.0162086,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01231.mat,evento_adiantado_corrigido_v1
j01232,montecarlo,perda_fonte,heuristico,98,3,1.0743191419030527,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.94e-05,8.1e-06,9.55e-06,1.415e-05,3.94e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01232.mat,campanha_v1
j01233,montecarlo,perda_fonte,heuristico_foresight,98,3,1.0743191419030527,{},589.1311682448835,589.1311682448835,1,14.752152902512357,14.752152902512357,150,150,150,150,56.09321647065446,56.09321647065446,60,18.557221764397028,794.2606435727105,0,0,0.018557221764397027,500,150,59.83269993978572,nan,0,nan,nan,nan,nan,nan,5.02e-05,8.6e-06,9.5e-06,1.1050000000000001e-05,5.02e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01233.mat,campanha_v1
j01234,montecarlo,perda_fonte,miope_qp,98,3,1.0743191419030527,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013162,0.0006065,0.00069525,0.0008641499999999999,0.0013162,0.0011651,0.0005406,0.00061675,0.0007845,0.0011651,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01234.mat,campanha_v1
j01235,montecarlo,perda_fonte,mpc_qp_v5,98,3,1.0743191419030527,{},351.7676438267433,351.7676438267433,1,14.584581237878645,14.584581237878643,150,150,150,150,54.780232758214396,54.780232758214396,60,24.79389439848186,1881.1675167507265,0,2,0.024793894398481862,500,150,59.405224867619154,7.105427357601002e-15,0,0,0,2.0411962850630516e-05,333283.2021354289,4843142611315303.0,0.0311642,0.0283271,0.03855075,0.048891649999999995,0.1009275,0.0233727,0.0230776,0.0314014,0.04345805,0.0954793,0.0052628,0.00480915,0.0060478,0.00801585,0.015633,0,05_resultados\revisao_operacional\campanha_v1\j01235.mat,campanha_v1
j01236,montecarlo,perda_fonte,mpc_qp_estocastico_3cen,98,3,1.0743191419030527,{},350.0011709168823,350.0011709168823,1,14.583334159996236,14.583334159996234,150,150,150,150,45.31503616646375,45.31503616646375,60,69.75357820929638,2308.8202652974596,0,0.16666666666666669,0.06975357820929638,500,150,54.47654964599427,7.105427357601002e-15,0,0,0,1.1937117960769683e-11,666566.4042708572,9686285222630616.0,0.0503596,0.0726889,0.07852705,0.109057,0.1521295,0.0345065,0.06018455,0.0653812,0.0964666,0.1395299,0.0130545,0.0121951,0.0131548,0.01428235,0.0156003,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j01236.mat,evento_adiantado_corrigido_v1
j01237,montecarlo,perda_fonte,heuristico,99,8,0.9588215229696554,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.11e-05,8.2e-06,9.1e-06,9.849999999999999e-06,4.11e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01237.mat,campanha_v1
j01238,montecarlo,perda_fonte,heuristico_foresight,99,8,0.9588215229696554,{},427.16266208870786,427.16266208870786,1,14.637807902525346,14.637807902525346,150,150,150,150,57.52473027506906,56.11188941319941,60,25.90452982345864,850,0,0,0.025904529823458637,500,150,59.8280987826856,nan,0,nan,nan,nan,nan,nan,4.23e-05,9e-06,1.12e-05,1.18e-05,4.23e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01238.mat,campanha_v1
j01239,montecarlo,perda_fonte,miope_qp,99,8,0.9588215229696554,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013934,0.00061445,0.0006992999999999999,0.00082755,0.0013934,0.0012047,0.00054605,0.00062015,0.0007416,0.0012047,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j01239.mat,campanha_v1
