id,group,scenario,ctrl,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign,recovery_event_starts_s,recovery_s,SOC_at_events
j00640,windows,diploee_facility_window19,mpc_qp_v5,{},1.2192553388745893,1.2192553388745893,1,0.0006925818874879601,0.0006352044653519913,2,0,0,0,56.306039321157755,55.59632618157361,60,25.120264559192428,987.4363357571024,0,0,0.025120264559192428,0.011880384315084314,1543,0,0,8.412825991399586e-12,333283.2021354289,4843142611315303.0,0.0300806,0.0284736,0.0349088,0.03634115,0.038655,0.0235374,0.02379135,0.030063,0.031363100000000005,0.0339744,0.0042828,0.00429655,0.00501955,0.00539215,0.0068305,0,05_resultados\revisao_operacional\campanha_v1\j00640.mat,campanha_v1,,,
j00641,windows,diploee_facility_window19,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.160622463839698e-15,0,0,0,0,0,45.758848613298944,45.70534053103122,60,68.1812539632212,1854.184120686256,0,0,0.0681812539632212,0.005372549344123456,547,0,0,6.584741640836e-10,666566.4042708572,9686285222630616.0,0.0600585,0.05847825,0.06755385,0.07472575000000001,0.0855746,0.044223,0.04578145,0.0543236,0.0608723,0.0680734,0.0123844,0.01223435,0.0136597,0.014792900000000001,0.0236747,0,05_resultados\revisao_operacional\campanha_v1\j00641.mat,campanha_v1,,,
j00642,windows,diploee_facility_window20,heuristico,{},60.81622664376357,60.81622664376357,1,0.16099690789409965,0.1601712052009901,119,1,0,0,59.50827544729939,59.24723656723496,60,5.314378098987347,968.2797200280929,0,0,0.005314378098987347,nan,0,nan,nan,nan,nan,nan,4.33e-05,8.1e-06,1e-05,1.085e-05,5.03e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00642.mat,campanha_v1,,,
j00643,windows,diploee_facility_window20,heuristico_foresight,{},60.81622664376357,60.81622664376357,1,0.13968392499314122,0.1385591506721962,86,1,0,0,59.51050433839476,59.24139254768932,60,5.391394865494329,1011.2683189443622,0,0,0.005391394865494329,nan,0,nan,nan,nan,nan,nan,4.66e-05,9e-06,1.07e-05,2.56e-05,5.22e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00643.mat,campanha_v1,,,
j00644,windows,diploee_facility_window20,miope_qp,{},53.05268563734672,53.05268563734672,1,0.014738668943418076,0.0147368571214852,1,1,0,0,59.71843311590794,59.32865450933712,60.0036699789244,8.995676473331033,1594.5766185747275,0,0,0.008995676473331033,nan,0,nan,nan,nan,nan,nan,0.0012052,0.0006151,0.0007918000000000001,0.00097165,0.0012052,0.0010662,0.0005472,0.0007066,0.00086925,0.0010662,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00644.mat,campanha_v1,,,
j00645,windows,diploee_facility_window20,mpc_qp_v5,{},2.671599088882161,2.671599088882161,1,0.001539762925076604,0.0011220775329864783,2,0,0,0,59.773084126041724,59.06820168768055,60,16.205426820198284,1508.5162679834093,0,0,0.016205426820198283,0.01825119273029685,3689,0,0,7.16227077646181e-12,333283.2021354289,4347144789372815.5,0.0245803,0.02580605,0.03371375,0.0383779,0.0429663,0.0181352,0.0210534,0.02866875,0.03353635,0.0379889,0.0045509,0.0043098,0.0050925499999999995,0.00565005,0.012226,0,05_resultados\revisao_operacional\campanha_v1\j00645.mat,campanha_v1,,,
j00646,windows,diploee_facility_window20,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,4.4714078119135874e-15,0,0,0,0,0,51.23132250827686,51.23132250827686,60,41.781719891618245,2819.503250205997,0,0,0.041781719891618246,0.05021741091822918,2108,0,0,4.2323335947003216e-09,666566.4042708572,9190287400688130.0,0.0583487,0.05993705,0.07420575,0.08212744999999999,0.1136835,0.0422798,0.045932749999999994,0.05838725,0.06422275,0.0968586,0.0129722,0.01305415,0.0169572,0.0227093,0.0311876,0,05_resultados\revisao_operacional\campanha_v1\j00646.mat,campanha_v1,,,
j00647,windows,nvml_llama2_window01,heuristico,{},114.16154256706912,114.16154256706912,1,7.7362352595089625,7.736022594290835,658,230,41,0,56.49684311940856,56.49622318853858,60,22.137437173936025,48439.529467156375,0,0,0.022137437173936025,nan,0,nan,nan,nan,nan,nan,5.25e-05,1e-05,2.05e-05,3.4250000000000006e-05,7.84e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00647.mat,campanha_v1,,,
j00648,windows,nvml_llama2_window01,heuristico_foresight,{},80.34019684823308,80.34019684823308,1,2.374590407610101,2.3685734522737296,496,38,0,0,52.37927206405381,52.379041791540004,60,36.200763450784045,19219.877028900606,0,0,0.036200763450784046,nan,0,nan,nan,nan,nan,nan,4.73e-05,9.7e-06,1.17e-05,2.1550000000000002e-05,6.13e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00648.mat,campanha_v1,,,
j00649,windows,nvml_llama2_window01,miope_qp,{},152.25156802989392,152.25156802989392,1,4.57358900190555,4.5735329871288535,206,168,48,0,56.01360525708612,56.01107107825426,60,28.230645584967288,91519.59855903094,0,0,0.02823064558496729,nan,0,nan,nan,nan,nan,nan,0.0017344,0.0006783,0.0010727,0.0016998999999999998,0.0025854,0.001526,0.0006004,0.00095155,0.0015212,0.0023307,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00649.mat,campanha_v1,,,
j00650,windows,nvml_llama2_window01,mpc_qp_v5,{},0.03726495196713131,0,1,5.99849545394192e-05,0,0,0,0,0,49.73284375292099,49.73284375292099,60,48.76899217362586,393.78860103734434,0,0,0.04876899217362586,7.105427357601002e-15,0,0,0,2.0463630789890885e-12,333283.2021354289,4509049131243136.0,0.0288914,0.0268278,0.02936275,0.032386700000000004,0.0469786,0.0211242,0.02184885,0.024086200000000002,0.025740100000000002,0.0333543,0.0054151,0.00457995,0.0054276,0.00591215,0.0225247,0,05_resultados\revisao_operacional\campanha_v1\j00650.mat,campanha_v1,,,
j00651,windows,nvml_llama2_window01,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.3579261172304138e-15,0,0,0,0,0,36.52641880969389,36.52641880969389,60,111.49951065395453,904.9907420923361,0,0,0.11149951065395453,7.105427357601002e-15,0,0,0,8.321876521222293e-11,666566.4042708572,9352191742558446.0,0.0612177,0.05925905,0.06880695,0.08181395,0.1022039,0.0456005,0.045751650000000005,0.05169535,0.059230050000000006,0.0748097,0.0125353,0.0128366,0.01703645,0.0233055,0.0322804,0,05_resultados\revisao_operacional\campanha_v1\j00651.mat,campanha_v1,,,
j00652,windows,nvml_llama2_window02,heuristico,{},111.66670366222138,111.66670366222138,1,7.775551517804615,7.775339463877727,654,231,43,0,56.4613525780572,56.4577294415086,60,21.96266308018765,48900.58334367177,0,0,0.02196266308018765,nan,0,nan,nan,nan,nan,nan,4.43e-05,8.3e-06,1.015e-05,1.2e-05,6.28e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00652.mat,campanha_v1,,,
j00653,windows,nvml_llama2_window02,heuristico_foresight,{},80.10364668394318,80.10364668394318,1,2.263263432203861,2.25654021928052,488,36,0,0,52.26468611614876,52.26468611614876,60,36.742740948293275,18402.832112042426,0,0,0.03674274094829327,nan,0,nan,nan,nan,nan,nan,6.11e-05,9e-06,1.01e-05,1.265e-05,6.11e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00653.mat,campanha_v1,,,
j00654,windows,nvml_llama2_window02,miope_qp,{},155.92213737517676,155.92213737517676,1,4.67907306837631,4.679068874788209,215,175,50,0,56.06130857113653,56.055952162078,60,27.77262808846841,91364.22318727437,0,0,0.02777262808846841,nan,0,nan,nan,nan,nan,nan,0.0012837,0.0006236,0.0008256,0.00101685,0.001421,0.0011297,0.00055355,0.00073415,0.0009160500000000001,0.0012765,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00654.mat,campanha_v1,,,
j00655,windows,nvml_llama2_window02,mpc_qp_v5,{},0.004811815670564101,0,1,4.860353311306495e-05,0,0,0,0,0,49.78886692254401,49.78886692254401,60,48.502882117915775,378.9244983716094,0,0,0.04850288211791577,7.105427357601002e-15,0,0,0,4.092726157978177e-12,333283.2021354289,4493049131251817.0,0.0290046,0.02664005,0.03140765,0.03684975,0.0617407,0.0209923,0.0217073,0.0251451,0.0285874,0.0404124,0.0054995,0.0045449,0.0058795,0.0085697,0.0342508,0,05_resultados\revisao_operacional\campanha_v1\j00655.mat,campanha_v1,,,
j00656,windows,nvml_llama2_window02,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.306609141869962e-15,0,0,0,0,0,36.59962469816346,36.59962469816346,60,111.1517826837234,849.810081886977,0,0,0.1111517826837234,7.105427357601002e-15,0,0,0,5.070432962384075e-11,666566.4042708572,9336191742567128.0,0.0641387,0.05860755,0.06420785,0.06851735,0.0988364,0.0485508,0.045196150000000004,0.04958905,0.052348099999999995,0.060593,0.0127318,0.012826500000000001,0.015198699999999999,0.017508,0.0486601,0,05_resultados\revisao_operacional\campanha_v1\j00656.mat,campanha_v1,,,
j00657,windows,nvml_llama2_window03,heuristico,{},56.199327143942156,56.199327143942156,1,3.745717416249307,3.743904954850069,653,27,0,0,52.96080477106097,52.96080477106097,60,33.436177337459675,24006.132985881188,0,0,0.033436177337459676,nan,0,nan,nan,nan,nan,nan,5.74e-05,8.7e-06,1e-05,1.565e-05,5.74e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00657.mat,campanha_v1,,,
j00658,windows,nvml_llama2_window03,heuristico_foresight,{},52.60493383903116,52.60493383903116,1,3.7009603017852273,3.69859573092663,642,26,0,0,52.91630587901285,52.91630587901285,60,33.64754707468818,23373.931293248304,0,0,0.03364754707468818,nan,0,nan,nan,nan,nan,nan,5.29e-05,9.5e-06,1.24e-05,2.175e-05,5.29e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00658.mat,campanha_v1,,,
j00659,windows,nvml_llama2_window03,miope_qp,{},31.640253520914555,31.640253520914555,1,0.2596032616802222,0.25941447114276905,58,0,0,0,51.563237036779626,51.563237036779626,60.00010590876035,40.18840211913714,52317.26830497173,0,0,0.040188402119137136,nan,0,nan,nan,nan,nan,nan,0.0015153,0.0006352,0.0007813,0.00096355,0.0015153,0.0013235,0.00056525,0.00069155,0.00086025,0.0013235,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00659.mat,campanha_v1,,,
j00660,windows,nvml_llama2_window03,mpc_qp_v5,{},0.013907623864952257,0,1,5.124780447509241e-05,0,0,0,0,0,49.70475756164272,49.70475756164272,60,48.90240158219786,280.85410561449936,0,0,0.04890240158219786,7.105427357601002e-15,0,0,0,2.01339389604982e-10,333283.2021354289,4709399654559859.0,0.0293507,0.03357415,0.0373626,0.04235025,0.0829498,0.0217922,0.02849695,0.0322427,0.0360213,0.0703543,0.0049456,0.00461465,0.0054973,0.0066625,0.0395442,0,05_resultados\revisao_operacional\campanha_v1\j00660.mat,campanha_v1,,,
j00661,windows,nvml_llama2_window03,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.9303077654816055e-15,0,0,0,0,0,36.507405349575585,36.507405349575585,60,111.58982458951631,655.9526489371653,0,0,0.11158982458951631,7.105427357601002e-15,0,0,0,3.979039320256561e-12,666566.4042708572,9478182593054420.0,0.0673478,0.0615285,0.0676691,0.07391500000000001,0.089078,0.0489211,0.04787845,0.0527108,0.05572895,0.0654256,0.0145903,0.0129631,0.0154144,0.01775215,0.0319606,0,05_resultados\revisao_operacional\campanha_v1\j00661.mat,campanha_v1,,,
j00662,windows,nvml_llama2_window04,heuristico,{},52.74151475809302,52.74151475809302,1,2.994285171865737,2.992753883511288,563,2,0,0,53.747790266711036,53.747790266711036,60,29.697996233122662,19138.11181134417,0,0,0.02969799623312266,nan,0,nan,nan,nan,nan,nan,4.41e-05,8.1e-06,9.1e-06,1.02e-05,4.41e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00662.mat,campanha_v1,,,
j00663,windows,nvml_llama2_window04,heuristico_foresight,{},48.516874526253204,48.516874526253204,1,2.9444539328975057,2.942588835321034,552,0,0,0,53.68180763455174,53.68180763455174,60,30.011413735879355,18718.68239162326,0,0,0.030011413735879355,nan,0,nan,nan,nan,nan,nan,4.78e-05,8.8e-06,1.1e-05,1.99e-05,4.78e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00663.mat,campanha_v1,,,
j00664,windows,nvml_llama2_window04,miope_qp,{},28.382341264646158,28.382341264646158,1,0.18898465992403107,0.18879173695310827,49,0,0,0,52.681688459113914,52.681688459113914,60.00000001854501,34.88973627988858,44091.27312400282,0,0,0.03488973627988858,nan,0,nan,nan,nan,nan,nan,0.0012236,0.0005883500000000001,0.0007007999999999999,0.0008764,0.0012236,0.0010822,0.0005237,0.0006281500000000001,0.0007891,0.0010822,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00664.mat,campanha_v1,,,
j00665,windows,nvml_llama2_window04,mpc_qp_v5,{},0.006558269262484373,0,1,3.917818138536091e-05,0,0,0,0,0,50.953385598036334,50.953385598036334,60,42.97141840932677,248.09268611453493,0,0,0.04297141840932677,7.105427357601002e-15,0,0,0,2.1714186004828662e-11,333283.200808402,4015243775612013.0,0.0195762,0.03308965,0.03799745,0.04378145,0.0599729,0.0135455,0.0279942,0.0324497,0.03579315,0.0537668,0.0042411,0.0046457,0.0054809,0.007017850000000001,0.01975,0,05_resultados\revisao_operacional\campanha_v1\j00665.mat,campanha_v1,,,
j00666,windows,nvml_llama2_window04,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,2.5062164438668007e-15,0,0,0,0,0,39.23300490523081,39.23300490523081,60,98.64322670015393,589.1775707473753,0,0,0.09864322670015394,7.105427357601002e-15,0,0,0,2.3021584638627246e-10,666566.4016168036,8030487551224027.0,0.0442373,0.06114375,0.06825149999999999,0.07831495,0.1264127,0.0276625,0.0477013,0.05265465,0.05877,0.0671953,0.0135328,0.013000049999999999,0.016030250000000003,0.019461100000000002,0.0665009,0,05_resultados\revisao_operacional\campanha_v1\j00666.mat,campanha_v1,,,
j00667,windows,nvml_llama2_window05,heuristico,{},94.32479237452141,94.32479237452141,1,6.705360133905073,6.704939913046453,656,185,0,0,55.36904752346718,55.36880128765381,60,22.88131780630037,42533.59825258999,0,0,0.02288131780630037,nan,0,nan,nan,nan,nan,nan,4.24e-05,8.2e-06,9.6e-06,1.61e-05,4.24e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00667.mat,campanha_v1,,,
j00668,windows,nvml_llama2_window05,heuristico_foresight,{},87.96151432979595,87.96151432979595,1,2.312329770250957,2.309279825543503,531,29,0,0,52.14578910220165,52.14578910220165,60,37.307501764543076,22641.8210123974,0,0,0.037307501764543075,nan,0,nan,nan,nan,nan,nan,4.65e-05,8.9e-06,1.13e-05,1.95e-05,7.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00668.mat,campanha_v1,,,
j00669,windows,nvml_llama2_window05,miope_qp,{},125.16359617211069,125.16359617211069,1,3.3328833621126277,3.332880432265527,214,89,36,0,55.06543997098591,55.06198764258727,60,27.433348853307677,76852.1737245557,0,0,0.027433348853307678,nan,0,nan,nan,nan,nan,nan,0.0012189,0.00062405,0.0009464,0.00138265,0.0019549,0.0010786,0.0005539,0.0008424000000000001,0.0012320999999999999,0.0017448,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00669.mat,campanha_v1,,,
j00670,windows,nvml_llama2_window05,mpc_qp_v5,{},3.8539298102752753,3.8539298102752753,1,0.0011179541120600492,0.0010705360584097987,1,0,0,0,49.4848547420949,49.4848547420949,60,49.94693997504857,748.6175174998097,0,0,0.04994693997504857,7.105427357601002e-15,0,0,0,1.5916157281026244e-12,333283.2021354289,4507621596651596.0,0.0242917,0.02693835,0.030930449999999998,0.03611315,0.0624446,0.0175968,0.0220691,0.02495455,0.02851555,0.038258,0.0044007,0.0045673,0.00581835,0.007381199999999999,0.0233574,0,05_resultados\revisao_operacional\campanha_v1\j00670.mat,campanha_v1,,,
j00671,windows,nvml_llama2_window05,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.3342413593717436e-15,0,0,0,0,0,36.4870496016523,36.4870496016523,60,111.68651439215192,878.8475767714637,0,0,0.11168651439215192,7.105427357601002e-15,0,0,0,0.0006981142516906402,666566.4042708572,9350764207966910.0,0.0642337,0.0588599,0.0650659,0.07120835,0.0883862,0.048871,0.0455269,0.0501667,0.05299535,0.0588209,0.0120126,0.01274365,0.0154731,0.018941,0.0408883,0,05_resultados\revisao_operacional\campanha_v1\j00671.mat,campanha_v1,,,
j00672,windows,nvml_llama2_window06,heuristico,{},114.16154256706912,114.16154256706912,1,7.736581025782818,7.736059549964177,656,230,41,0,56.49272118898343,56.49272118898343,60,22.145783899367526,48550.345961339306,0,0,0.022145783899367527,nan,0,nan,nan,nan,nan,nan,4.31e-05,8.9e-06,1.65e-05,2.3899999999999998e-05,5.14e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00672.mat,campanha_v1,,,
j00673,windows,nvml_llama2_window06,heuristico_foresight,{},80.34019684823308,80.34019684823308,1,2.3231401099471283,2.316650329039629,493,36,0,0,52.33811632140492,52.33811632140492,60,36.39394747332664,19099.9637085847,0,0,0.03639394747332664,nan,0,nan,nan,nan,nan,nan,4.78e-05,8.9e-06,1.0549999999999999e-05,1.4449999999999999e-05,8.29e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00673.mat,campanha_v1,,,
j00674,windows,nvml_llama2_window06,miope_qp,{},152.25156838492873,152.25156838492873,1,4.64076556021768,4.6407093745514665,209,171,49,0,56.06106881028024,56.06106881028024,60.008372822189024,28.080318936763327,91529.15354584655,0,0,0.028080318936763327,nan,0,nan,nan,nan,nan,nan,0.0012849,0.0006067,0.0007217,0.0008841999999999999,0.0012849,0.0011358,0.0005396,0.00063455,0.0007819999999999999,0.0011358,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00674.mat,campanha_v1,,,
j00675,windows,nvml_llama2_window06,mpc_qp_v5,{},0.004912994238338797,0,1,4.741214797349692e-05,0,0,0,0,0,49.57286699765293,49.57286699765293,60,49.52888176114906,666.6677730646845,0,0,0.04952888176114906,7.105427357601002e-15,0,0,0,2.0463630789890885e-12,333283.2021354289,4492640113832498.0,0.0261828,0.02605175,0.0293688,0.03319075,0.0513424,0.0189994,0.02123835,0.02378265,0.02702935,0.0330251,0.0049719,0.0044002,0.0053685,0.0063116000000000005,0.0182944,0,05_resultados\revisao_operacional\campanha_v1\j00675.mat,campanha_v1,,,
j00676,windows,nvml_llama2_window06,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.2710820050819569e-15,0,0,0,0,0,36.50428586771735,36.50428586771735,60,111.60464212834233,954.7262920924779,0,0,0.11160464212834234,7.105427357601002e-15,0,0,0,8.310507837450132e-11,666566.4042708572,9335782725147804.0,0.0587639,0.0584118,0.06346805,0.0684423,0.1483984,0.0429449,0.04509085,0.0493937,0.0520775,0.0645458,0.0128649,0.01281175,0.014861800000000001,0.01868255,0.0879475,0,05_resultados\revisao_operacional\campanha_v1\j00676.mat,campanha_v1,,,
j00677,windows,nvml_llama2_window07,heuristico,{},94.32479237452125,94.32479237452125,1,6.7188505064519015,6.718430285593281,656,185,0,0,55.36333882679411,55.36333882679411,60,22.9095271063045,42560.91356241515,0,0,0.0229095271063045,nan,0,nan,nan,nan,nan,nan,4.43e-05,8.1e-06,1.07e-05,1.7449999999999997e-05,6.31e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00677.mat,campanha_v1,,,
j00678,windows,nvml_llama2_window07,heuristico_foresight,{},88.93572262060616,88.93572262060616,1,2.2673915898962624,2.2640973366815844,528,27,0,0,52.112203434216745,52.112203434216745,60,37.4670336874715,22379.428193329448,0,0,0.0374670336874715,nan,0,nan,nan,nan,nan,nan,5.09e-05,9e-06,1.18e-05,2.27e-05,5.56e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00678.mat,campanha_v1,,,
j00679,windows,nvml_llama2_window07,miope_qp,{},125.16359526576335,125.16359526576335,1,3.342812952850274,3.342810064499825,215,92,35,0,55.08834221548469,55.08690677785135,60,27.300570846561076,76853.04901010985,0,0,0.027300570846561074,nan,0,nan,nan,nan,nan,nan,0.0012416,0.00059985,0.0007234,0.0008923,0.0012416,0.0010997,0.00053305,0.0006457500000000001,0.00080635,0.0010997,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00679.mat,campanha_v1,,,
j00680,windows,nvml_llama2_window07,mpc_qp_v5,{},3.8960896505135736,3.8960896505135736,1,0.0011298399139202707,0.0010822471251426594,1,0,0,0,49.478241449414604,49.478241449414604,60,49.97835311528045,773.2443675751224,0,0,0.04997835311528045,7.105427357601002e-15,0,0,0,1.5916157281026244e-12,333283.2021354289,4513916523040505.0,0.0255777,0.0268299,0.02893435,0.03103665,0.0373369,0.0182921,0.021979699999999998,0.023696250000000002,0.024866899999999997,0.0324109,0.0047847,0.0045204500000000005,0.0053749,0.00599125,0.0105164,0,05_resultados\revisao_operacional\campanha_v1\j00680.mat,campanha_v1,,,
j00681,windows,nvml_llama2_window07,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.3895057943753071e-15,0,0,0,0,0,36.489504751291385,36.489504751291385,60,111.67485243136603,920.2032204415752,0,0,0.11167485243136603,7.105427357601002e-15,0,0,0,2.0531842892523855e-10,666566.4042708572,9341059134356534.0,0.0649862,0.0582301,0.0640019,0.06807915,0.0805982,0.0491613,0.04515495,0.049586000000000005,0.052123249999999996,0.0586508,0.0125304,0.012632850000000001,0.015026500000000002,0.0167792,0.0262401,0,05_resultados\revisao_operacional\campanha_v1\j00681.mat,campanha_v1,,,
j00682,windows,nvml_llama2_window08,heuristico,{},113.93798169743309,113.93798169743309,1,7.656587397627795,7.656107610627467,644,231,44,0,56.60566949356452,56.569750488975856,60,22.043355543074327,48009.0489979081,0,0,0.022043355543074326,nan,0,nan,nan,nan,nan,nan,4.71e-05,8.6e-06,1.07e-05,1.415e-05,8.63e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00682.mat,campanha_v1,,,
j00683,windows,nvml_llama2_window08,heuristico_foresight,{},80.17904046090607,80.17904046090607,1,2.301215448554209,2.293907268764081,481,36,0,0,52.47882746698749,52.44408819448614,60,36.07341935251376,18373.46942210658,0,0,0.03607341935251376,nan,0,nan,nan,nan,nan,nan,4.61e-05,9.1e-06,1e-05,1.3700000000000001e-05,4.61e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00683.mat,campanha_v1,,,
j00684,windows,nvml_llama2_window08,miope_qp,{},151.80713367572233,151.80713367572233,1,4.548520036856375,4.548516070806154,206,169,48,0,56.14515100213474,56.10683889431206,60.00049457907274,27.979537006867325,90339.68588211454,0,0,0.027979537006867325,nan,0,nan,nan,nan,nan,nan,0.0012612,0.0006366,0.00084125,0.0010194,0.0012612,0.0011131,0.0005651499999999999,0.0007499,0.00091515,0.0011131,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00684.mat,campanha_v1,,,
j00685,windows,nvml_llama2_window08,mpc_qp_v5,{},0.16095256302202188,0,1,9.0714787635719e-05,0,0,0,0,0,49.835596578323624,49.83544470587898,60,48.28243697573091,566.3324851081451,0,0,0.04828243697573091,4.220588036218942e-05,37,0,0,1.9326762412674725e-12,333283.2021354289,4530162062287378.0,0.0288203,0.02637775,0.0289693,0.03164615,0.0440397,0.0212841,0.02141945,0.0237138,0.0251815,0.0335719,0.0046657,0.00449885,0.00536815,0.0065071999999999994,0.0098102,0,05_resultados\revisao_operacional\campanha_v1\j00685.mat,campanha_v1,,,
j00686,windows,nvml_llama2_window08,mpc_qp_estocastico_3cen,{},5.684341886080802e-14,0,1,1.318451520799297e-15,0,0,0,0,0,36.696173997227184,36.696173997227184,60,110.69317351317132,1148.3165834923436,0,0,0.11069317351317132,7.105427357601002e-15,0,0,0,5.3660187404602766e-11,666566.4042708572,9373304673602688.0,0.0634287,0.05789305,0.06297605,0.06713345,0.0977032,0.0462404,0.044807650000000004,0.04886295,0.05096945,0.0688341,0.0140129,0.012575949999999999,0.014784450000000001,0.017296600000000002,0.0352466,0,05_resultados\revisao_operacional\campanha_v1\j00686.mat,campanha_v1,,,
j00687,windows,nvml_llama2_window09,heuristico,{},95.805126346919,95.805126346919,1,6.722059826610735,6.721639605752116,661,184,0,0,55.36727311432173,55.36727311432173,60,22.908739476074157,42604.5142248185,0,0,0.022908739476074157,nan,0,nan,nan,nan,nan,nan,5.09e-05,8e-06,9.5e-06,1.815e-05,5.09e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00687.mat,campanha_v1,,,
j00688,windows,nvml_llama2_window09,heuristico_foresight,{},79.25307195419211,79.25307195419211,1,2.351238104252795,2.347987087150934,536,29,0,0,52.17127101606531,52.17127101606531,60,37.18646267369047,22541.577144540035,0,0,0.03718646267369047,nan,0,nan,nan,nan,nan,nan,4.73e-05,8.9e-06,1e-05,1.45e-05,5.15e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00688.mat,campanha_v1,,,
j00689,windows,nvml_llama2_window09,miope_qp,{},125.16359691355687,125.16359691355687,1,3.3231878309889633,3.323184831233142,213,90,36,0,55.06487247863918,55.06487247863918,60,27.396615633719954,76758.64384310732,0,0,0.027396615633719954,nan,0,nan,nan,nan,nan,nan,0.0013021,0.0006108,0.000712,0.0008641,0.0013928,0.0011466,0.0005433,0.0006315,0.000785,0.0012701,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00689.mat,campanha_v1,,,
