id,group,scenario,ctrl,forecast_shift,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j00299,timing,perda_fonte,heuristico,0,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,5.61e-05,8.2e-06,9.4e-06,1.1900000000000001e-05,5.61e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00299.mat,campanha_v1
j00300,timing,perda_fonte,heuristico_foresight,0,{},362.4661767623983,362.4661767623983,1,14.59213408735375,14.59213408735375,150,150,150,150,57.54164304310025,56.110329959008375,60,26.00915945308827,850,0,0,0.02600915945308827,500,150,59.672412178472214,nan,0,nan,nan,nan,nan,nan,4.76e-05,9.4e-06,1.06e-05,1.67e-05,4.76e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00300.mat,campanha_v1
j00301,timing,perda_fonte,miope_qp,0,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012989,0.0006081999999999999,0.0007684,0.0009530999999999999,0.0012989,0.0011513,0.0005408,0.0006702,0.0008279,0.0011513,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00301.mat,campanha_v1
j00302,timing,perda_fonte,mpc_qp_v5,0,{},350.0673643906158,350.0673643906158,1,14.583380890632919,14.583380890632919,150,150,150,150,57.09765980475696,55.703914844740474,60,27.741904277043087,1655.8768161818073,0,1.5833333333333335,0.027741904277043088,500,150,59.3449119390287,0.014570765323362878,733,0,0,0.003397654078071355,333283.200808402,4015243775612013.0,0.0229682,0.026327549999999998,0.0341809,0.04003115,0.0475256,0.0161594,0.021881249999999998,0.028797049999999998,0.03526805,0.0400057,0.004671,0.00435895,0.00546475,0.00716915,0.011705,0,05_resultados\revisao_operacional\campanha_v1\j00302.mat,campanha_v1
j00303,timing,perda_fonte,mpc_qp_estocastico_3cen,0,{},350.0000079452134,350.0000079452134,1,14.58333333895582,14.583333338955818,150,150,150,150,49.403721718446974,49.403721718446974,60,50.33232183737638,831.9827192014416,0,0,0.050332321837376376,500,150,56.199886737852154,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0472961,0.05288205,0.08214315,0.11081325,0.4984347,0.0320277,0.040796650000000004,0.06583744999999999,0.0972169,0.1056652,0.0123248,0.011721249999999999,0.0145732,0.02024305,0.4401878,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00303.mat,evento_adiantado_corrigido_v1
j00304,timing,perda_fonte,heuristico,1,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.91e-05,7.9e-06,1.04e-05,2.115e-05,3.91e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00304.mat,campanha_v1
j00305,timing,perda_fonte,heuristico_foresight,1,{},370.5532507924737,370.5532507924737,1,14.597843323684993,14.597843323684993,150,150,150,150,57.56503485596575,56.13372177187387,60,25.89804834197716,850,0,0,0.02589804834197716,500,150,59.694602046846924,nan,0,nan,nan,nan,nan,nan,4.35e-05,8.8e-06,1.01e-05,1.42e-05,4.35e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00305.mat,campanha_v1
j00306,timing,perda_fonte,miope_qp,1,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012317,0.0005860500000000001,0.0007264999999999999,0.0008981,0.0012317,0.0010728,0.0005215,0.00064295,0.0007991999999999999,0.0010728,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00306.mat,campanha_v1
j00307,timing,perda_fonte,mpc_qp_v5,1,{},350.11181370477163,350.11181370477163,1,14.58341227054095,14.583412270540949,150,150,150,150,57.27009723518743,55.876353061562945,60,26.92281860823072,1608.6626734476151,0,2.166666666666667,0.02692281860823072,500,150,59.517343580585546,0.01457075134091923,733,0,0,0.003684742216421455,333283.200808402,4015243775612013.0,0.0211767,0.0262316,0.03284525,0.039967050000000004,0.049429,0.0154442,0.0218806,0.0276888,0.03551265,0.0448286,0.0040322,0.00408575,0.0050282999999999994,0.00587225,0.0094919,0,05_resultados\revisao_operacional\campanha_v1\j00307.mat,campanha_v1
j00308,timing,perda_fonte,mpc_qp_estocastico_3cen,1,{},350.0011415593664,350.0011415593664,1,14.583334139254006,14.583334139254005,150,150,150,150,49.57777012311766,49.57777012311766,60,49.505591915190635,2126.7976489106322,0,0.16666666666666669,0.04950559191519063,500,150,56.373934997234215,0.12229563290882339,57,0,0,0.0029487140686228486,666566.4042708572,8858386386927326.0,0.045885,0.052213850000000006,0.08043534999999999,0.11142615,0.2337686,0.0321715,0.040545899999999996,0.06369245000000001,0.09792015,0.152688,0.0111719,0.01133205,0.01403865,0.01780385,0.1653516,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00308.mat,evento_adiantado_corrigido_v1
j00309,timing,perda_fonte,heuristico,2,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.07e-05,8e-06,1.09e-05,1.17e-05,4.83e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00309.mat,campanha_v1
j00310,timing,perda_fonte,heuristico_foresight,2,{},378.6403238930874,378.6403238930874,1,14.603552559360063,14.603552559360063,150,150,150,150,57.56161623998138,56.132942044778396,60,25.887863156791976,850,0,0,0.025887863156791976,500,150,59.71601218826426,nan,0,nan,nan,nan,nan,nan,4.35e-05,8.9e-06,1.06e-05,1.35e-05,4.35e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00310.mat,campanha_v1
j00311,timing,perda_fonte,miope_qp,2,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012486,0.00058785,0.0007407,0.0009635,0.0012486,0.0011066,0.0005219000000000001,0.00065505,0.0008916,0.0011066,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00311.mat,campanha_v1
j00312,timing,perda_fonte,mpc_qp_v5,2,{},350.3300306623937,350.3300306623937,1,14.583566325292615,14.583566325292615,150,150,150,150,57.27389649954128,55.88278678581731,60,26.878392839597925,1840.3923858232351,0,2.166666666666667,0.026878392839597927,500,150,59.547110708247935,0.014571133976488682,733,0,0,0.0009834831030275382,333283.200808402,4015243775612013.0,0.0206642,0.02564735,0.0318932,0.0400204,0.0934051,0.0150383,0.02133475,0.027049700000000003,0.0355277,0.0890246,0.0039672,0.0040269,0.0048856,0.0053563,0.0078816,0,05_resultados\revisao_operacional\campanha_v1\j00312.mat,campanha_v1
j00313,timing,perda_fonte,mpc_qp_estocastico_3cen,2,{},350.0000215967958,350.0000215967958,1,14.583333348593605,14.583333348593603,150,150,150,150,49.421305944828305,49.421305944828305,60,50.248796762065076,831.9832648875049,0,0,0.050248796762065076,500,150,56.23500860394104,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0455889,0.0520849,0.0763991,0.10738375,0.1164393,0.0321771,0.04043505,0.06272135,0.09539115000000001,0.1043214,0.0103184,0.011290950000000001,0.0132329,0.014526250000000001,0.0195634,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00313.mat,evento_adiantado_corrigido_v1
j00314,timing,perda_fonte,heuristico,3,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.43e-05,8.2e-06,1.115e-05,1.845e-05,6.27e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00314.mat,campanha_v1
j00315,timing,perda_fonte,heuristico_foresight,3,{},386.72739546127775,386.72739546127775,1,14.609261793953285,14.609261793953285,150,150,150,150,57.55741789690142,56.13138259058732,60,25.881381675310493,850.0000000000001,0,0,0.025881381675310493,500,150,59.73664260281383,nan,0,nan,nan,nan,nan,nan,4.85e-05,9.1e-06,1.45e-05,2.535e-05,4.85e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00315.mat,campanha_v1
j00316,timing,perda_fonte,miope_qp,3,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012959,0.0005939,0.0007366499999999999,0.0009479,0.0012959,0.0011464,0.00052775,0.0006535499999999999,0.0008518499999999999,0.0011464,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00316.mat,campanha_v1
j00317,timing,perda_fonte,mpc_qp_v5,3,{},350.1683414036032,350.1683414036032,1,14.583452177433353,14.583452177433351,150,150,150,150,57.10152405859894,55.71305143093493,60,27.67075637497434,1621.2800564006566,0,1.4166666666666665,0.027670756374974338,500,150,59.40079116681502,0.014571147739779633,733,0,0,0.001418580611186826,333283.200808402,4015243775612013.0,0.0216664,0.0251884,0.0315553,0.038160650000000004,0.0442016,0.0156494,0.020964049999999998,0.0265471,0.0334683,0.0394449,0.0038984,0.0040631999999999995,0.00492965,0.005366849999999999,0.0056485,0,05_resultados\revisao_operacional\campanha_v1\j00317.mat,campanha_v1
j00318,timing,perda_fonte,mpc_qp_estocastico_3cen,3,{},350.0016441801557,350.0016441801557,1,14.583334494089573,14.583334494089573,150,150,150,150,49.501124733209394,49.501124733209394,60,49.86965751725518,1631.983260552549,0,0.08333333333333334,0.04986965751725518,500,150,56.33238803146668,0.1255189852420031,56,0,0,0.0012564097638119165,666566.4042708572,8858386386927326.0,0.0456786,0.05204185,0.0772738,0.11694985,0.1392211,0.0316945,0.04049795,0.06448265,0.1032363,0.1285926,0.0115389,0.0112315,0.0132836,0.01461195,0.0183373,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00318.mat,evento_adiantado_corrigido_v1
j00319,timing,perda_fonte,heuristico,4,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.7e-05,8e-06,9.1e-06,1.025e-05,4.7e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00319.mat,campanha_v1
j00320,timing,perda_fonte,heuristico_foresight,4,{},394.81446450292935,394.81446450292935,1,14.614971026762849,14.614971026762849,150,150,150,150,57.55243982672598,56.12904340930077,60,25.878603897532717,850.0000000000001,0,0,0.02587860389753272,500,150,59.7564932906434,nan,0,nan,nan,nan,nan,nan,4.54e-05,8.9e-06,9.9e-06,1.07e-05,4.54e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00320.mat,campanha_v1
j00321,timing,perda_fonte,miope_qp,4,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013147,0.00058265,0.0007262,0.00091815,0.0013147,0.0011523,0.00051855,0.000651,0.0008199500000000001,0.0011523,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00321.mat,campanha_v1
j00322,timing,perda_fonte,mpc_qp_v5,4,{},350.50983373774534,350.50983373774534,1,14.583693260973881,14.583693260973881,150,150,150,150,57.1491661986243,55.76333165780753,60,27.41804062971303,1648.9356056329148,0,1.6666666666666667,0.02741804062971303,500,150,59.47441246117157,0.014571143662713837,733,0,0,0.004328677385672108,333283.200808402,4015243775612013.0,0.0214616,0.0254654,0.03279145,0.03854215,0.0427371,0.0157576,0.021207999999999998,0.0276138,0.0337352,0.0385339,0.0040305,0.004088700000000001,0.00507355,0.005451050000000001,0.0092476,0,05_resultados\revisao_operacional\campanha_v1\j00322.mat,campanha_v1
j00323,timing,perda_fonte,mpc_qp_estocastico_3cen,4,{},350.00087183197587,350.00087183197587,1,14.583333948834555,14.583333948834554,150,150,150,150,49.549734230872616,49.549734230872616,60,49.638762403355,1578.2676340392209,0,0.08333333333333334,0.049638762403355005,500,150,56.39855852005826,0.12157630094388594,58,0,0,1.2505552149377763e-12,666566.4042708572,8858386386927326.0,0.0458346,0.052599,0.07555155,0.1120875,0.1560696,0.0320854,0.0407528,0.06343905,0.09904425,0.1426824,0.010833,0.0114882,0.0138469,0.01521025,0.0189006,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00323.mat,evento_adiantado_corrigido_v1
j00324,timing,perda_fonte,heuristico,5,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.18e-05,8e-06,9.2e-06,1.64e-05,4.18e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00324.mat,campanha_v1
j00325,timing,perda_fonte,heuristico_foresight,5,{},402.9015293790226,402.9015293790226,1,14.620680256631648,14.620680256631648,150,150,150,150,57.54668202945504,56.12592450091872,60,25.879529823458643,850,0,0,0.025879529823458643,500,150,59.775564251996556,nan,0,nan,nan,nan,nan,nan,4.69e-05,8.8e-06,9.8e-06,1.045e-05,4.69e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00325.mat,campanha_v1
j00326,timing,perda_fonte,miope_qp,5,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012736,0.00058175,0.0007117,0.0008605500000000001,0.0012736,0.0011293,0.0005178,0.00062265,0.0007733499999999999,0.0011293,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00326.mat,campanha_v1
j00327,timing,perda_fonte,mpc_qp_v5,5,{},352.1861831411365,352.1861831411365,1,14.584876714331617,14.584876714331612,150,150,150,150,57.27725960293886,55.89406351270584,60,26.783177736926255,1837.42891841383,0,2.25,0.026783177736926254,500,150,59.62828700438555,0.01457113306209834,733,0,0,0.0022758995551726002,333283.200808402,4015243775612013.0,0.0212461,0.0252877,0.032224249999999996,0.040356649999999994,0.0935414,0.0154363,0.02106635,0.027245600000000002,0.035327399999999995,0.0880802,0.0040507,0.0040102,0.005012849999999999,0.0054439499999999995,0.0083528,0,05_resultados\revisao_operacional\campanha_v1\j00327.mat,campanha_v1
j00328,timing,perda_fonte,mpc_qp_estocastico_3cen,5,{},350.00009678822795,350.00009678822795,1,14.583333401676626,14.583333401676626,150,150,150,150,49.421306119663136,49.421306119663136,60,50.2487959315998,831.9832657213046,0,0,0.0502487959315998,500,150,56.287691376630676,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0462016,0.05330815,0.08121085,0.1096988,0.1188558,0.0321571,0.04110865,0.0659028,0.0973714,0.1054152,0.0111082,0.01172455,0.014157099999999999,0.0166304,0.0345751,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00328.mat,evento_adiantado_corrigido_v1
j00329,timing,perda_fonte,heuristico,6,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,5.62e-05,8.1e-06,9.35e-06,1.43e-05,5.62e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00329.mat,campanha_v1
j00330,timing,perda_fonte,heuristico_foresight,6,{},410.9885873872711,410.9885873872711,1,14.626389481651952,14.626389481651952,150,150,150,150,57.540144505088584,56.12202586544115,60,25.88415945308827,850,0,0,0.02588415945308827,500,150,59.79385548727493,nan,0,nan,nan,nan,nan,nan,4.74e-05,9e-06,1.2e-05,1.75e-05,4.74e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00330.mat,campanha_v1
j00331,timing,perda_fonte,miope_qp,6,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0013565,0.00058665,0.0007275000000000001,0.0009058,0.0013565,0.0011893,0.0005222,0.0006523,0.00080995,0.0011893,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00331.mat,campanha_v1
j00332,timing,perda_fonte,mpc_qp_v5,6,{},352.68383626124967,352.68383626124967,1,14.585228042792641,14.58522804279264,150,150,150,150,57.11120176586696,55.73064279422261,60,27.545546578201666,1653.9775975796326,0,1.6666666666666667,0.027545546578201664,500,150,59.48818410547333,0.014571146313343775,733,0,0,0.0025184844212162716,333283.200808402,4015243775612013.0,0.0212065,0.02539385,0.0330212,0.039787699999999995,0.0987845,0.0151793,0.021159650000000002,0.027804299999999997,0.03487715,0.0938918,0.0038927,0.004119950000000001,0.00502335,0.0055580000000000004,0.011441,0,05_resultados\revisao_operacional\campanha_v1\j00332.mat,campanha_v1
j00333,timing,perda_fonte,mpc_qp_estocastico_3cen,6,{},350.0001595752859,350.0001595752859,1,14.583333446002422,14.583333446002422,150,150,150,150,49.421306171613715,49.421306171613715,60,50.248795684834334,831.9832659961564,0,0,0.050248795684834334,500,150,56.305252288927235,7.105427357601002e-15,0,0,0,5.684341886080801e-13,666566.4042708572,8858386386927326.0,0.0475322,0.0610873,0.10640725000000001,0.12877699999999997,0.1722139,0.0327998,0.04647935,0.0838737,0.10873665,0.1400882,0.0119291,0.0136133,0.0238882,0.02865595,0.0646579,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00333.mat,evento_adiantado_corrigido_v1
j00334,timing,perda_fonte,heuristico,7,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.04e-05,8e-06,9.4e-06,1.6e-05,4.04e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00334.mat,campanha_v1
j00335,timing,perda_fonte,heuristico_foresight,7,{},419.0756340723581,419.0756340723581,1,14.632098698678437,14.632098698678437,150,150,150,150,57.532827253626564,56.11734750286802,60,25.892492786421602,850,0,0,0.0258924927864216,500,150,59.8113669971407,nan,0,nan,nan,nan,nan,nan,5.15e-05,9.1e-06,1.165e-05,1.9999999999999998e-05,5.15e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00335.mat,campanha_v1
j00336,timing,perda_fonte,miope_qp,7,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012589,0.00057555,0.0007621500000000001,0.00098595,0.0013273,0.0011177,0.00051245,0.0006731,0.0008752,0.0011678,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00336.mat,campanha_v1
j00337,timing,perda_fonte,mpc_qp_v5,7,{},353.09738930289325,353.09738930289325,1,14.58551999907276,14.58551999907276,150,150,150,150,57.1069630989276,55.729041978807146,60,27.539267022352256,1445.4819864342733,0,1.8333333333333333,0.027539267022352255,500,150,59.509913638155275,0.014571146443152827,733,0,0,0.00774581574074773,333283.200808402,4015243775612013.0,0.0211987,0.025191449999999997,0.031146149999999997,0.039777599999999996,0.0488057,0.0157123,0.0210208,0.02635055,0.034878950000000006,0.0437758,0.0039417,0.004,0.0049079,0.005391399999999999,0.0090988,0,05_resultados\revisao_operacional\campanha_v1\j00337.mat,campanha_v1
j00338,timing,perda_fonte,mpc_qp_estocastico_3cen,7,{},350.0093760385819,350.0093760385819,1,14.583339952554375,14.583339952554375,150,150,150,150,49.57528384860327,49.57528384860327,60,49.517401719134085,2015.540309266095,0,0.16666666666666669,0.04951740171913409,500,150,56.47678948624578,0.12164418273039956,57,0,0,1.0342489531467436e-08,666566.4042708572,8858386386927326.0,0.0526014,0.06276860000000001,0.08910114999999999,0.13100604999999999,0.1672347,0.0343383,0.0477649,0.0743114,0.11641475,0.1518286,0.0150062,0.01395045,0.0179827,0.0199735,0.0273117,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00338.mat,evento_adiantado_corrigido_v1
j00339,timing,perda_fonte,heuristico,8,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,4.01e-05,8.1e-06,9.4e-06,1.535e-05,4.01e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00339.mat,campanha_v1
j00340,timing,perda_fonte,heuristico_foresight,8,{},427.16266208870786,427.16266208870786,1,14.637807902525346,14.637807902525346,150,150,150,150,57.52473027506906,56.11188941319941,60,25.90452982345864,850,0,0,0.025904529823458637,500,150,59.8280987826856,nan,0,nan,nan,nan,nan,nan,5.87e-05,9.1e-06,1.22e-05,2.1099999999999998e-05,5.87e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00340.mat,campanha_v1
j00341,timing,perda_fonte,miope_qp,8,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.001295,0.0006154,0.0007515,0.0009404,0.001295,0.0011463,0.0005472999999999999,0.00065945,0.0008491,0.0011463,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00341.mat,campanha_v1
j00342,timing,perda_fonte,mpc_qp_v5,8,{},353.7671903960854,353.7671903960854,1,14.585992858938381,14.58599285893838,150,150,150,150,57.251052332857554,55.875769732491406,60,26.828423246276408,1601.5565298002264,0,2.166666666666667,0.02682842324627641,500,150,59.67993368166363,0.014571134545477094,733,0,0,0.0002794634922338446,333283.200808402,4015243775612013.0,0.0273893,0.0252023,0.0314285,0.039707049999999994,0.0489051,0.0199219,0.0210052,0.02670215,0.035148349999999995,0.0448138,0.0043688,0.00406885,0.00487545,0.0052403,0.0084849,0,05_resultados\revisao_operacional\campanha_v1\j00342.mat,campanha_v1
j00343,timing,perda_fonte,mpc_qp_estocastico_3cen,8,{},350.01545846674674,350.01545846674674,1,14.583344246569785,14.583344246569785,150,150,150,150,49.575283889796474,49.575283889796474,60,49.517401523466475,2015.5400095276632,0,0.16666666666666669,0.049517401523466474,500,150,56.494349493102696,0.1216441827454986,57,0,0,1.0342375844629714e-08,666566.4042708572,8858386386927326.0,0.0516922,0.0617456,0.09589875,0.1370445,0.1946185,0.0365117,0.047298,0.0788914,0.12051325,0.1790427,0.0122193,0.01308235,0.01830905,0.02036675,0.0453309,0,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00343.mat,evento_adiantado_corrigido_v1
j00344,timing,perda_fonte,heuristico,9,{},592.6122638850534,592.6122638850534,1,14.754610453615202,14.754610453615202,150,150,150,150,57.93978528855198,56.5039066455025,60,24.16369944991276,850,0,0,0.02416369944991276,500,150,60,nan,0,nan,nan,nan,nan,nan,3.93e-05,7.9e-06,9.8e-06,1.03e-05,0.0001494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00344.mat,campanha_v1
j00345,timing,perda_fonte,heuristico_foresight,9,{},435.2496593255132,435.2496593255132,1,14.643517084642799,14.643517084642799,150,150,150,150,57.51585356941604,56.10565159643527,60,25.92027056419938,850,0,0,0.02592027056419938,500,150,59.8440508457096,nan,0,nan,nan,nan,nan,nan,4.35e-05,8.9e-06,9.9e-06,1.135e-05,4.35e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00345.mat,campanha_v1
j00346,timing,perda_fonte,miope_qp,9,{},592.6116232891053,592.6116232891053,1,14.754610001373313,14.75461000137331,150,150,150,150,57.9147667951044,56.47501255161039,60,24.32134429297718,1150.0008251042025,0,0,0.02432134429297718,500,150,59.99996967342122,nan,0,nan,nan,nan,nan,nan,0.0012188,0.00059175,0.0007653499999999999,0.00096185,0.0012188,0.0010816,0.00052665,0.0006808000000000001,0.00085895,0.0010958,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00346.mat,campanha_v1
j00347,timing,perda_fonte,mpc_qp_v5,9,{},366.31041237539773,366.31041237539773,1,14.594848004614757,14.594848004614756,150,150,150,150,57.27067349754635,55.89802885495,60,26.70880842633645,1701.0825839043473,0,2.4166666666666665,0.02670880842633645,500,150,59.72372037979825,0.014571132740563542,733,0,0,0.0027628990793573394,333283.200808402,4015243775612013.0,0.0204779,0.025897450000000002,0.0340395,0.040135000000000004,0.1010496,0.0151713,0.021417600000000002,0.0288027,0.03534195,0.0964568,0.0037477,0.004116750000000001,0.00504985,0.0056934,0.0089432,0,05_resultados\revisao_operacional\campanha_v1\j00347.mat,campanha_v1
