id,ctrl,step_0based,time_s,exitflag,cause,command,P_raw,eq_residual,source
j00926,mpc_qp_estocastico_3cen,463,463,-6,nao_convexo,0.0,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00926.mat
j00930,mpc_qp_v5,452,452,-6,nao_convexo,0.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,454,454,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,455,455,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,459,459,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,460,460,-6,nao_convexo,0.0,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,461,461,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,462,462,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,463,463,-6,nao_convexo,0.0,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,464,464,-6,nao_convexo,0.0,2.3092638912203256e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,465,465,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,466,466,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,467,467,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,468,468,-6,nao_convexo,0.0,4.313216450668733e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,469,469,-6,nao_convexo,13.333333333333334,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,470,470,-6,nao_convexo,26.666666666666668,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,471,471,-6,nao_convexo,40.0,7.105427357601002e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,472,472,-6,nao_convexo,53.333333333333336,4.263256414560601e-14,2.986553226946853e-09,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,473,473,-6,nao_convexo,66.66666666666666,4.263256414560601e-14,7.958078640513122e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,474,474,-6,nao_convexo,80.0,0.0,1.2505552149377763e-12,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,475,475,-6,nao_convexo,93.33333333333333,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,476,476,-6,nao_convexo,106.66666666666667,0.0,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,477,477,-6,nao_convexo,120.0,0.0,9.094947017729282e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,479,479,-6,nao_convexo,146.66666666666666,0.0,1.4779288903810084e-12,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,481,481,-6,nao_convexo,173.33333333333334,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00930,mpc_qp_v5,482,482,-6,nao_convexo,186.66666666666666,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00930.mat
j00931,mpc_qp_estocastico_3cen,462,462,-6,nao_convexo,-50.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00931.mat
j00935,mpc_qp_v5,464,464,-6,nao_convexo,0.0,0.0,5.684341886080802e-14,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,467,467,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,469,469,-6,nao_convexo,13.333333333333334,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,470,470,-6,nao_convexo,26.666666666666668,3.552713678800501e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,471,471,-6,nao_convexo,40.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,473,473,-6,nao_convexo,66.66666666666666,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,474,474,-6,nao_convexo,80.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,476,476,-6,nao_convexo,106.66666666666667,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,477,477,-6,nao_convexo,120.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,478,478,-6,nao_convexo,133.33333333333331,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,479,479,-6,nao_convexo,146.66666666666666,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,481,481,-6,nao_convexo,173.33333333333334,2.842170943040401e-14,1.7621459846850485e-12,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00935,mpc_qp_v5,482,482,-6,nao_convexo,186.66666666666666,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00935.mat
j00936,mpc_qp_estocastico_3cen,464,464,-6,nao_convexo,-50.0,0.0,0.0013539436901055524,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00936.mat
j00936,mpc_qp_estocastico_3cen,469,469,-6,nao_convexo,13.333333333333334,1.4210854715202004e-14,0.04893930199341412,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00936.mat
j00940,mpc_qp_v5,464,464,-6,nao_convexo,2.7402049019777905,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,465,465,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,466,466,-6,nao_convexo,2.7402049019777905,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,467,467,-6,nao_convexo,2.7402049019777905,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,468,468,-6,nao_convexo,2.7402049019777905,5.3290705182007514e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,469,469,-6,nao_convexo,2.7402049019777905,7.105427357601002e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,471,471,-6,nao_convexo,2.7402049019777905,4.440892098500626e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,473,473,-6,nao_convexo,2.7402049019777905,5.3290705182007514e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,474,474,-6,nao_convexo,2.7402049019777905,4.973799150320701e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,475,475,-6,nao_convexo,2.7402049019777905,7.105427357601002e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,476,476,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,477,477,-6,nao_convexo,2.7402049019777905,1.7763568394002505e-14,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,478,478,-6,nao_convexo,2.7402049019777905,3.1086244689504383e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,479,479,-6,nao_convexo,2.7402049019777905,7.549516567451064e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,480,480,-6,nao_convexo,2.7402049019777905,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,481,481,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,482,482,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,483,483,-6,nao_convexo,2.7402049019777905,8.881784197001252e-15,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,484,484,-6,nao_convexo,2.7402049019777905,4.440892098500626e-14,2.6147972675971687e-12,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,485,485,-6,nao_convexo,2.7402049019777905,0.0,9.094947017729282e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,487,487,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,489,489,-6,nao_convexo,2.7402049019777905,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,490,490,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,491,491,-6,nao_convexo,2.7402049019777905,0.0,9.094947017729282e-13,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00940,mpc_qp_v5,492,492,-6,nao_convexo,2.7402049019777905,5.3290705182007514e-14,2.7284841053187847e-11,05_resultados\revisao_operacional\campanha_v1\j00940.mat
j00941,mpc_qp_estocastico_3cen,466,466,-6,nao_convexo,2.7402049019777905,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00941.mat
j00941,mpc_qp_estocastico_3cen,468,468,-6,nao_convexo,2.7402049019777905,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00941.mat
j00941,mpc_qp_estocastico_3cen,470,470,-6,nao_convexo,2.7402049019777905,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00941.mat
j00945,mpc_qp_v5,457,457,-6,nao_convexo,0.0,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,460,460,-6,nao_convexo,0.0,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,464,464,-6,nao_convexo,40.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,466,466,-6,nao_convexo,66.66666666666666,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,467,467,-6,nao_convexo,80.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,469,469,-6,nao_convexo,106.66666666666667,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,471,471,-6,nao_convexo,133.33333333333331,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,474,474,-6,nao_convexo,173.33333333333334,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,475,475,-6,nao_convexo,186.66666666666666,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,476,476,-6,nao_convexo,200.0,0.0,1.2846612662542611e-11,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,477,477,-6,nao_convexo,213.33333333333334,0.0,3.266404746682383e-08,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,478,478,-6,nao_convexo,226.66666666666666,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00945,mpc_qp_v5,479,479,-6,nao_convexo,240.0,0.0,1.233502189279534e-11,05_resultados\revisao_operacional\campanha_v1\j00945.mat
j00946,mpc_qp_estocastico_3cen,457,457,-6,nao_convexo,0.0,5.684341886080802e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00946.mat
j00946,mpc_qp_estocastico_3cen,458,458,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00946.mat
j00950,mpc_qp_v5,440,440,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,441,441,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,443,443,-6,nao_convexo,76.30362793758422,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,444,444,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,445,445,-6,nao_convexo,76.30362793758422,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,446,446,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,447,447,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,449,449,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,450,450,-6,nao_convexo,76.30362793758422,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,451,451,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,452,452,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,453,453,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,454,454,-6,nao_convexo,76.30362793758422,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,455,455,-6,nao_convexo,76.30362793758422,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,456,456,-6,nao_convexo,76.30362793758422,5.684341886080802e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,457,457,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,458,458,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,459,459,-6,nao_convexo,76.30362793758422,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,460,460,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,461,461,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,462,462,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,463,463,-6,nao_convexo,76.30362793758422,0.0,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,464,464,-6,nao_convexo,76.30362793758422,0.0,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,465,465,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,9.094947017729282e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,466,466,-6,nao_convexo,76.30362793758422,5.684341886080802e-14,5.684341886080801e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,467,467,-6,nao_convexo,76.30362793758422,0.0,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,468,468,-6,nao_convexo,76.30362793758422,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,469,469,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00950,mpc_qp_v5,481,481,-2,qp_inviavel,76.30362793758422,0.0,0.6787098182477393,05_resultados\revisao_operacional\campanha_v1\j00950.mat
j00951,mpc_qp_estocastico_3cen,444,444,-6,nao_convexo,76.30362793758422,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00951.mat
j00951,mpc_qp_estocastico_3cen,445,445,-6,nao_convexo,76.30362793758422,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00951.mat
j00951,mpc_qp_estocastico_3cen,446,446,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00951.mat
j00951,mpc_qp_estocastico_3cen,450,450,-6,nao_convexo,76.30362793758422,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00951.mat
j00955,mpc_qp_v5,453,453,-6,nao_convexo,0.0,0.0,5.684341886080802e-14,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,455,455,-6,nao_convexo,0.0,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,458,458,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,459,459,-6,nao_convexo,0.0,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,460,460,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,461,461,-6,nao_convexo,0.0,4.529709940470639e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,462,462,-6,nao_convexo,0.0,3.9968028886505635e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,463,463,-6,nao_convexo,0.0,4.04121180963557e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,464,464,-6,nao_convexo,0.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,465,465,-6,nao_convexo,0.0,1.9761969838327786e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,466,466,-6,nao_convexo,0.0,2.2537527399890678e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,467,467,-6,nao_convexo,13.333333333333334,9.769962616701378e-15,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,469,469,-6,nao_convexo,40.0,2.1316282072803006e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,470,470,-6,nao_convexo,53.333333333333336,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,471,471,-6,nao_convexo,66.66666666666666,0.0,6.821210263296962e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,472,472,-6,nao_convexo,80.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,473,473,-6,nao_convexo,93.33333333333333,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,474,474,-6,nao_convexo,106.66666666666667,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,475,475,-6,nao_convexo,120.0,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,477,477,-6,nao_convexo,146.66666666666666,0.0,1.4779288903810084e-12,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,478,478,-6,nao_convexo,160.0,0.0,1.4779288903810084e-12,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,479,479,-6,nao_convexo,173.33333333333334,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,480,480,-6,nao_convexo,186.66666666666666,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,482,482,-6,nao_convexo,213.33333333333334,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,483,483,-6,nao_convexo,226.66666666666666,5.684341886080802e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00955,mpc_qp_v5,484,484,-6,nao_convexo,240.0,0.0,1.7053025658242404e-13,05_resultados\revisao_operacional\campanha_v1\j00955.mat
j00956,mpc_qp_estocastico_3cen,461,461,-6,nao_convexo,-50.0,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00956.mat
j00956,mpc_qp_estocastico_3cen,468,468,-6,nao_convexo,26.666666666666668,0.0,0.09149734544701005,05_resultados\revisao_operacional\evento_adiantado_corrigido_v1\j00956.mat
j00960,mpc_qp_v5,448,448,-6,nao_convexo,80.75104126321253,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,452,452,-6,nao_convexo,80.75104126321253,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,454,454,-6,nao_convexo,80.75104126321253,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,457,457,-6,nao_convexo,80.75104126321253,5.684341886080802e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,459,459,-6,nao_convexo,80.75104126321253,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,460,460,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,461,461,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,462,462,-6,nao_convexo,80.75104126321253,0.0,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,463,463,-6,nao_convexo,80.75104126321253,4.263256414560601e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,464,464,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,465,465,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,466,466,-6,nao_convexo,80.75104126321253,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,467,467,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,1.1368683772161603e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,468,468,-6,nao_convexo,80.75104126321253,1.4210854715202004e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,469,469,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,3.410605131648481e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,470,470,-6,nao_convexo,80.75104126321253,5.684341886080802e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,471,471,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,472,472,-6,nao_convexo,80.75104126321253,0.0,0.0011645317414377132,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,473,473,-6,nao_convexo,80.75104126321253,2.842170943040401e-14,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,474,474,-6,nao_convexo,80.75104126321253,0.0,2.9116854193489417e-05,05_resultados\revisao_operacional\campanha_v1\j00960.mat
j00960,mpc_qp_v5,475,475,-6,nao_convexo,80.75104126321253,0.0,2.2737367544323206e-13,05_resultados\revisao_operacional\campanha_v1\j00960.mat
