id,group,scenario,ctrl,level,params_json,P_raw_kW,P_filtered_kW,filter_kW,E_raw_kWh,E_filtered_kWh,T_gt1_s,T_gt50_s,T_gt100_s,T_gt350_s,SOC_final,SOC_min,SOC_max,throughput_kWh,u_total_variation,source_violation_kW,fallback_pct,EFC,recovery_event_starts_s,recovery_s,SOC_at_events,soc_prediction_max_error_pp,soc_sign_mismatches,soc_prediction_violation_pp,ineq_residual,eq_residual,hess_cond,constraint_gram_cond,cycle_first_s,cycle_p50_s,cycle_p95_s,cycle_p99_s,cycle_max_s,qp_first_s,qp_p50_s,qp_p95_s,qp_p99_s,qp_max_s,assembly_first_s,assembly_p50_s,assembly_p95_s,assembly_p99_s,assembly_max_s,overruns,evidence,campaign
j00120,fairness,multi_burst,mpc_qp_v5,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",0.018147187007855337,0,1,1.565301347342165e-05,0,0,0,0,0,58.938009981019285,57.86922528436153,60,21.953640465535152,1159.6844300304176,0,0,0.021953640465535152,,,,0.04372178622502787,1983,0,0,4.547473508864641e-13,333283.200808402,4015243775612013.0,0.0202336,0.022336349999999998,0.0284681,0.03077685,0.0402692,0.0140365,0.0179648,0.0240223,0.02655715,0.0353287,0.0045645,0.0037621,0.00472915,0.00496885,0.0057619,0,05_resultados\revisao_operacional\campanha_v1\j00120.mat,campanha_v1
j00121,fairness,multi_burst,mpc_qp_estocastico_3cen,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",5.684341886080802e-14,0,1,3.875740633137016e-15,0,0,0,0,0,53.01761519714062,52.0415000825796,60,43.699075460081716,2450.6845705245814,0,0,0.04369907546008171,,,,0.09935642304762382,1908,0,0,9.367795428261161e-11,666566.4016168036,8030487551224027.0,0.0404658,0.04747785,0.06082075,0.07007495,0.0847386,0.0254615,0.0357115,0.047989199999999996,0.057927400000000004,0.0711624,0.0123842,0.0113814,0.01328545,0.01506105,0.0233778,0,05_resultados\revisao_operacional\campanha_v1\j00121.mat,campanha_v1
j00122,fairness,multi_burst,heuristico,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",90.97959895689502,90.97959895689502,1,0.20550940327597353,0.20421109022992198,32,6,0,0,59.515824950778885,58.829675043486894,60,13.028594539481423,1500,0,0,0.013028594539481422,,,,nan,0,nan,nan,nan,nan,nan,4.81e-05,8.1e-06,1.04e-05,1.67e-05,4.81e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00122.mat,campanha_v1
j00123,fairness,multi_burst,heuristico_foresight,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",60.653065968736314,60.653065968736314,1,0.05272012833484759,0.05090451500229145,21,1,0,0,59.51519629580815,58.6786297218495,60,17.100816761703634,1500,0,0,0.017100816761703632,,,,nan,0,nan,nan,nan,nan,nan,4.8e-05,8.8e-06,1.12e-05,1.59e-05,4.8e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00123.mat,campanha_v1
j00124,fairness,multi_burst,miope_qp,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",4.212486533317218,4.212486533317218,1,0.0011723391571135705,0.0011701351481436717,1,0,0,0,59.727906446393874,59.072148617310894,60,15.229741674003598,6394.992220097325,0,0,0.0152297416740036,,,,nan,0,nan,nan,nan,nan,nan,0.0012326,0.00058555,0.00073735,0.00084925,0.0012326,0.001089,0.0005213500000000001,0.0006526500000000001,0.0007749,0.001089,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00124.mat,campanha_v1
j00125,fairness,multi_burst,mpc_qp_v5,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",0.018156780221943336,0,1,1.566278303061127e-05,0,0,0,0,0,58.93772180535009,57.868906303924845,60,21.955331397654962,1159.673121784011,0,0,0.021955331397654963,,,,0.043721767145633805,1983,0,0,2.2737367544323206e-13,333283.200808402,4015243775612013.0,0.0193365,0.0236016,0.0312449,0.035902149999999994,0.0417956,0.0137159,0.019211699999999998,0.026190249999999998,0.030051050000000003,0.0366386,0.0037711,0.00397855,0.0049581,0.0054596,0.0080028,0,05_resultados\revisao_operacional\campanha_v1\j00125.mat,campanha_v1
j00126,fairness,multi_burst,mpc_qp_estocastico_3cen,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",5.684341886080802e-14,0,1,3.4312655677804565e-15,0,0,0,0,0,53.0176022344478,52.04149713557963,60,43.699036849205804,2450.697326214312,0,0,0.043699036849205806,,,,0.09935642370250264,1908,0,0,5.638867150992155e-11,666566.4016168036,8030487551224027.0,0.0401182,0.050120700000000004,0.0589545,0.0680068,0.1001284,0.0260199,0.03817545,0.0465509,0.055624099999999996,0.0657159,0.0117344,0.0112427,0.013367,0.01513055,0.044066,0,05_resultados\revisao_operacional\campanha_v1\j00126.mat,campanha_v1
j00131,fairness,diploee_facility_stress,heuristico,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",2.6737464414123338,2.6737464414123338,1,0.07310999947789754,0.07232335768168296,100,0,0,0,59.177224605032066,59.177224605032066,60,3.9081831260976307,201.2206660841739,0,0,0.003908183126097631,979,43,60,nan,0,nan,nan,nan,nan,nan,4.86e-05,8.1e-06,9.2e-06,1.2499999999999999e-05,4.86e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00131.mat,campanha_v1
j00132,fairness,diploee_facility_stress,heuristico_foresight,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",2.6737464414123338,2.6737464414123338,1,0.07249888774416312,0.0719526996789059,100,0,0,0,59.175863815274646,59.175863815274646,60,3.9146468774454704,201.2206660841739,0,0,0.00391464687744547,979,43,59.998767865344405,nan,0,nan,nan,nan,nan,nan,4.79e-05,8.7e-06,9.8e-06,1.025e-05,4.79e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00132.mat,campanha_v1
j00133,fairness,diploee_facility_stress,miope_qp,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",6.974137104975853e-05,0,1,2.9411042934704695e-06,0,0,0,0,0,59.07471466133636,59.07471466133636,60.02258594047845,5.614297038841392,379.5822436915563,0,0,0.005614297038841392,979,0,59.91784129376295,nan,0,nan,nan,nan,nan,nan,0.0012169,0.000574,0.0006471000000000001,0.0008261,0.0012169,0.0010628,0.0005112,0.0005742,0.00073375,0.0010628,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00133.mat,campanha_v1
j00134,fairness,diploee_facility_stress,mpc_qp_v5,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",0.002306772949310698,0,1,6.407702685534067e-07,0,0,0,0,0,58.73575997460685,58.73575997460685,60.00001632939784,6.005303640447512,179.60189101511776,0,0,0.006005303640447513,979,0,59.89664262726571,3.395371521719426e-06,842,0,0,1.4779288903810084e-12,333283.200808402,4015243775612013.0,0.020441,0.018477800000000003,0.0308988,0.03293845,0.035581,0.014021,0.01441715,0.02658585,0.028404350000000002,0.0308721,0.004821,0.00386715,0.00440275,0.0046145,0.0062782,0,05_resultados\revisao_operacional\campanha_v1\j00134.mat,campanha_v1
j00135,fairness,diploee_facility_stress,mpc_qp_estocastico_3cen,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",5.684341886080802e-14,0,1,4.479830858124719e-15,0,0,0,0,0,52.0079774507874,52.0079774507874,60,37.96210710876015,1041.863650083879,0,0,0.03796210710876015,979,0,55.4010733290434,7.105427357601002e-15,0,0,0,1.6905232769204304e-10,666566.4016168036,8030487551224027.0,0.0429662,0.054319099999999995,0.06189135,0.0640996,0.0668787,0.0281926,0.0423572,0.05039205,0.051867949999999996,0.0550105,0.0118884,0.0111848,0.0130755,0.0144771,0.0163597,0,05_resultados\revisao_operacional\campanha_v1\j00135.mat,campanha_v1
j00136,fairness,diploee_facility_stress,heuristico,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",2.6737464414123338,2.6737464414123338,1,0.07310999947789754,0.07232335768168296,100,0,0,0,59.177224605032066,59.177224605032066,60,3.9081831260976307,201.2206660841739,0,0,0.003908183126097631,979,43,60,nan,0,nan,nan,nan,nan,nan,4.27e-05,8.1e-06,9.149999999999999e-06,1.145e-05,4.27e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00136.mat,campanha_v1
j00137,fairness,diploee_facility_stress,heuristico_foresight,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",2.6737464414123338,2.6737464414123338,1,0.07249888774416312,0.0719526996789059,100,0,0,0,59.175863815274646,59.175863815274646,60,3.9146468774454704,201.2206660841739,0,0,0.00391464687744547,979,43,59.998767865344405,nan,0,nan,nan,nan,nan,nan,4.78e-05,8.9e-06,1.01e-05,2.03e-05,4.78e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00137.mat,campanha_v1
j00138,fairness,diploee_facility_stress,miope_qp,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",9.14866767800504e-05,0,1,4.053800322064249e-06,0,0,0,0,0,59.07471862095204,59.07471862095204,60.0225860840755,5.614296544058869,379.58207692063206,0,0,0.005614296544058869,979,0,59.91784509648022,nan,0,nan,nan,nan,nan,nan,0.0012035,0.0005819,0.000797,0.0010414999999999999,0.0012035,0.0010566,0.0005178,0.00071535,0.0009311,0.0010798,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00138.mat,campanha_v1
j00139,fairness,diploee_facility_stress,mpc_qp_v5,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",0.002199221042587851,0,1,6.10894738824788e-07,0,0,0,0,0,58.735744549262144,58.735744549262144,60.00001629329561,6.0053765494169,179.58951753054555,0,0,0.0060053765494169,979,0,59.89664583579423,3.4020149968227997e-06,842,0,0,1.3642420526593924e-12,333283.200808402,4015243775612013.0,0.0223221,0.01817545,0.03008955,0.0323253,0.0351416,0.0151545,0.0136715,0.02572895,0.0280927,0.0307755,0.0047232,0.0039844500000000005,0.00472085,0.0051073,0.0062443,0,05_resultados\revisao_operacional\campanha_v1\j00139.mat,campanha_v1
j00140,fairness,diploee_facility_stress,mpc_qp_estocastico_3cen,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",5.684341886080802e-14,0,1,4.4665493815117715e-15,0,0,0,0,0,52.007977770154625,52.007977770154625,60,37.9621055917653,1041.8623656974441,0,0,0.0379621055917653,979,0,55.40107353959909,7.105427357601002e-15,0,0,0,9.993073035730049e-11,666566.4016168036,8030487551224027.0,0.0440585,0.055240899999999996,0.06366555,0.06573635,0.0740431,0.0294692,0.043306750000000005,0.0515813,0.05386,0.0573865,0.0122643,0.01123905,0.0126354,0.01390355,0.0162938,0,05_resultados\revisao_operacional\campanha_v1\j00140.mat,campanha_v1
j00141,fairness,diploee_facility_stress,heuristico,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",2.6737464414123338,2.6737464414123338,1,0.07310999947789754,0.07232335768168296,100,0,0,0,59.177224605032066,59.177224605032066,60,3.9081831260976307,201.2206660841739,0,0,0.003908183126097631,979,43,60,nan,0,nan,nan,nan,nan,nan,4.55e-05,8.2e-06,9.3e-06,1.165e-05,4.55e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00141.mat,campanha_v1
j00142,fairness,diploee_facility_stress,heuristico_foresight,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",2.6737464414123338,2.6737464414123338,1,0.07249888774416312,0.0719526996789059,100,0,0,0,59.175863815274646,59.175863815274646,60,3.9146468774454704,201.2206660841739,0,0,0.00391464687744547,979,43,59.998767865344405,nan,0,nan,nan,nan,nan,nan,4.64e-05,9.1e-06,9.9e-06,1.1249999999999999e-05,4.64e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00142.mat,campanha_v1
j00143,fairness,diploee_facility_stress,miope_qp,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",6.951175339509064e-05,0,1,2.0372669818577737e-06,0,0,0,0,0,59.074717202164216,59.074717202164216,60.02258598431436,5.614296958296248,379.5819101840811,0,0,0.005614296958296248,979,0,59.91784398807882,nan,0,nan,nan,nan,nan,nan,0.0012529,0.0005739499999999999,0.00066055,0.00076855,0.0012529,0.0011077,0.0005111,0.00058505,0.0006862000000000001,0.0011077,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00143.mat,campanha_v1
j00144,fairness,diploee_facility_stress,mpc_qp_v5,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",0.0022154515774417405,0,1,6.154032207118843e-07,0,0,0,0,0,58.735670873504,58.735670873504,60.000016293498234,6.005726511296623,179.57624462079718,0,0,0.0060057265112966225,979,0,59.89664528955408,3.401767266097977e-06,842,0,0,6.821210263296962e-13,333283.200808402,4015243775612013.0,0.0198853,0.0174221,0.02981035,0.0312657,0.0344464,0.0140038,0.0132658,0.025535099999999998,0.0267418,0.030135,0.0039454,0.00393085,0.0043914,0.00463585,0.0050219,0,05_resultados\revisao_operacional\campanha_v1\j00144.mat,campanha_v1
j00145,fairness,diploee_facility_stress,mpc_qp_estocastico_3cen,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",5.684341886080802e-14,0,1,4.56070848525108e-15,0,0,0,0,0,52.00797366841693,52.00797366841693,60,37.96212507501909,1041.8594810979102,0,0,0.03796212507501909,979,0,55.40107341038375,7.105427357601002e-15,0,0,0,7.269136403920129e-10,666566.4016168036,8030487551224027.0,0.0418197,0.05541675,0.0658724,0.06994785,0.0823485,0.0285652,0.043755,0.0538799,0.0560567,0.0660748,0.0107589,0.011217399999999999,0.012405349999999999,0.01385,0.0160893,0,05_resultados\revisao_operacional\campanha_v1\j00145.mat,campanha_v1
j00150,fairness,nvml_llama2_stress,heuristico,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",52.733566283621286,52.733566283621286,1,2.6490788013047575,2.6476634139779898,498,1,0,0,54.44384874409683,54.44384874409683,60,26.391718465539913,16951.16382286307,0,0,0.026391718465539914,,,,nan,0,nan,nan,nan,nan,nan,4.63e-05,8.3e-06,9.3e-06,1.2450000000000001e-05,4.63e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00150.mat,campanha_v1
j00151,fairness,nvml_llama2_stress,heuristico_foresight,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",48.284360673074616,48.284360673074616,1,2.6014378921458743,2.5996750091962992,488,0,0,0,54.382219873319215,54.382219873319215,60,26.684455601733482,16681.49357193273,0,0,0.026684455601733482,,,,nan,0,nan,nan,nan,nan,nan,6.97e-05,9e-06,9.9e-06,1.115e-05,6.97e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00151.mat,campanha_v1
j00152,fairness,nvml_llama2_stress,miope_qp,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",28.37485229782584,28.37485229782584,1,0.17162806736239622,0.17162570590658627,44,0,0,0,53.47630758475184,53.47630758475184,60.000000839715995,31.11526317951477,39527.034067790635,0,0,0.03111526317951477,,,,nan,0,nan,nan,nan,nan,nan,0.0012262,0.0005752,0.00065775,0.0008254,0.0012262,0.0010823,0.0005119,0.0005859999999999999,0.0007559,0.0010823,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00152.mat,campanha_v1
j00153,fairness,nvml_llama2_stress,mpc_qp_v5,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",0.006592760941629194,0,1,3.783233241281551e-05,0,0,0,0,0,51.91453926084035,51.91453926084035,60,38.40593851100835,237.14243088336423,0,0,0.038405938511008354,,,,7.105427357601002e-15,0,0,0,2.0691004465334117e-11,333283.200808402,4015243775612013.0,0.0188126,0.031265,0.034145350000000005,0.035137100000000004,0.0384631,0.0132977,0.0269453,0.02977635,0.0307137,0.0339106,0.0039548,0.00402885,0.00448125,0.004756399999999999,0.0061733,0,05_resultados\revisao_operacional\campanha_v1\j00153.mat,campanha_v1
j00154,fairness,nvml_llama2_stress,mpc_qp_estocastico_3cen,120,"{""common_slew"": 1, ""dPBESS_ref_max"": 120, ""dPBESS_ref_max_evento"": 120}",5.684341886080802e-14,0,1,2.7026105119275377e-15,0,0,0,0,0,41.417612863967705,41.417612863967705,60,88.26633889615314,564.1610931584337,0,0,0.08826633889615314,,,,7.105427357601002e-15,0,0,0,5.676827981915267e-05,666566.4016168036,8030487551224027.0,1.1688671,0.0562212,0.06336059999999999,0.07553635,1.1688671,0.2514778,0.04409705,0.0490491,0.05807935,0.2514778,0.1349358,0.01187405,0.01477235,0.01913515,0.1349358,1,05_resultados\revisao_operacional\campanha_v1\j00154.mat,campanha_v1
j00155,fairness,nvml_llama2_stress,heuristico,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",52.733566283621286,52.733566283621286,1,2.652817526156753,2.6512862062809943,499,2,0,0,54.450720231188306,54.450720231188306,60,26.359078901855423,17186.16868139141,0,0,0.02635907890185542,,,,nan,0,nan,nan,nan,nan,nan,0.0031412,8.4e-06,1.435e-05,4.74e-05,0.0031412,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00155.mat,campanha_v1
j00156,fairness,nvml_llama2_stress,heuristico_foresight,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",48.5074773029627,48.5074773029627,1,2.6029660777031727,2.601101012216502,488,0,0,0,54.384711414695246,54.384711414695246,60,26.6726207801974,16766.704286992535,0,0,0.026672620780197397,,,,nan,0,nan,nan,nan,nan,nan,0.0022891,9.4e-06,1.08e-05,0.0001031,0.0022891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00156.mat,campanha_v1
j00157,fairness,nvml_llama2_stress,miope_qp,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",16.7338197933407,16.7338197933407,1,0.018574066632968175,0.0182806863025207,15,0,0,0,54.03069690935255,54.03069690935255,60.0000008196712,28.549517311322504,54248.69199393692,0,0,0.028549517311322502,,,,nan,0,nan,nan,nan,nan,nan,0.071438,0.0006212,0.00079615,0.0011110999999999998,0.071438,0.049176,0.0005487,0.0006979499999999999,0.0009521,0.049176,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00157.mat,campanha_v1
j00158,fairness,nvml_llama2_stress,mpc_qp_v5,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",0.006565773474960679,0,1,3.493045752083126e-05,0,0,0,0,0,51.91455131415039,51.91455131415039,60,38.40588125778594,237.25480561078302,0,0,0.03840588125778594,,,,7.105427357601002e-15,0,0,0,2.034994395216927e-11,333283.200808402,4015243775612013.0,0.0433729,0.030967050000000003,0.03467275,0.03677525,0.0453098,0.0208083,0.0264731,0.0298922,0.03177555,0.0400197,0.007656,0.00402245,0.00504195,0.0054288,0.007656,0,05_resultados\revisao_operacional\campanha_v1\j00158.mat,campanha_v1
j00159,fairness,nvml_llama2_stress,mpc_qp_estocastico_3cen,200,"{""common_slew"": 1, ""dPBESS_ref_max"": 200, ""dPBESS_ref_max_evento"": 200}",5.684341886080802e-14,0,1,2.786248638251955e-15,0,0,0,0,0,41.41761604546381,41.41761604546381,60,88.26632378404662,564.1609753475332,0,0,0.08826632378404661,,,,7.105427357601002e-15,0,0,0,0.0035151540588458374,666566.4016168036,8030487551224027.0,0.0475629,0.05596785,0.0602825,0.06257705,0.0784932,0.0248946,0.04403245,0.0477887,0.05004585,0.0610908,0.0116673,0.01175555,0.0131816,0.01503135,0.019728,0,05_resultados\revisao_operacional\campanha_v1\j00159.mat,campanha_v1
j00160,fairness,nvml_llama2_stress,heuristico,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",52.733566283621286,52.733566283621286,1,2.652817526156753,2.6512862062809943,499,2,0,0,54.450720231188306,54.450720231188306,60,26.359078901855423,17186.16868139141,0,0,0.02635907890185542,,,,nan,0,nan,nan,nan,nan,nan,0.0002932,8e-06,1.02e-05,1.23e-05,0.0002932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00160.mat,campanha_v1
j00161,fairness,nvml_llama2_stress,heuristico_foresight,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",48.5074773029627,48.5074773029627,1,2.6029660777031727,2.601101012216502,488,0,0,0,54.384711414695246,54.384711414695246,60,26.6726207801974,16766.704286992535,0,0,0.026672620780197397,,,,nan,0,nan,nan,nan,nan,nan,0.0007286,9.5e-06,2.13e-05,2.82e-05,0.0007286,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00161.mat,campanha_v1
j00162,fairness,nvml_llama2_stress,miope_qp,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",5.317578430189002,5.317578430189002,1,0.0014853247747558846,0.001477105119496945,1,0,0,0,54.317475659703746,54.317475659703746,60.00000083040787,27.20785037904979,58822.837086338375,0,0,0.02720785037904979,,,,nan,0,nan,nan,nan,nan,nan,0.0016745,0.0005987,0.0007412,0.00087415,0.0016745,0.001049,0.0005316,0.000653,0.0007687,0.001049,nan,nan,nan,nan,nan,0,05_resultados\revisao_operacional\campanha_v1\j00162.mat,campanha_v1
j00163,fairness,nvml_llama2_stress,mpc_qp_v5,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",0.006557595992489951,0,1,3.53363667393809e-05,0,0,0,0,0,51.914557174944576,51.914557174944576,60,38.40585341901297,237.20968992820352,0,0,0.038405853419012974,,,,7.105427357601002e-15,0,0,0,2.2168933355715126e-11,333283.200808402,4015243775612013.0,0.0219179,0.030486350000000002,0.0346187,0.03638045,0.0438581,0.0155752,0.0260467,0.02993765,0.0319162,0.0387163,0.0040596,0.0040427,0.00496045,0.00531525,0.0063968,0,05_resultados\revisao_operacional\campanha_v1\j00163.mat,campanha_v1
j00164,fairness,nvml_llama2_stress,mpc_qp_estocastico_3cen,400,"{""common_slew"": 1, ""dPBESS_ref_max"": 400, ""dPBESS_ref_max_evento"": 400}",5.684341886080802e-14,0,1,2.3755481571050316e-15,0,0,0,0,0,41.4176134310499,41.4176134310499,60,88.26633620251312,564.1553818070045,0,0,0.08826633620251312,,,,7.105427357601002e-15,0,0,0,0.006029580629274278,666566.4016168036,8030487551224027.0,0.0401224,0.0560143,0.06016505,0.06249155,0.0723789,0.024582,0.04421575,0.04797055,0.0495193,0.0579185,0.01093,0.0114591,0.01252875,0.0137506,0.0173546,0,05_resultados\revisao_operacional\campanha_v1\j00164.mat,campanha_v1
