cenario,k,SOC,PBESS,uref,Pload,Pmax,grid,u_heur,u_fs,SOC_next,Pnao
carga_faixas,133,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,134,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,135,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,136,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,137,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,138,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,139,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,140,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,141,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,142,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,143,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,144,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,145,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,146,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,147,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,148,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,149,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,150,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,151,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,152,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,153,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,154,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,155,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,156,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,157,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,158,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,159,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,160,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,161,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,162,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,163,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,164,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,165,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,166,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,167,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,168,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,169,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,170,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,171,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,172,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,173,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,174,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,175,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,176,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,177,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,178,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,179,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,180,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,181,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,182,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,183,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,184,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,185,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,186,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,187,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,188,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,189,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,190,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,191,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,192,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,193,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,194,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,195,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
carga_faixas,196,60.0000000000,0.0000000000,0.0000000000,600.0000000000,800.0000000000,1,0.0000000000,nan,60.0000000000,0.0000000000
